=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:18:00
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.55
Макс дн. доходность %,10
VR подтверждение,2
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,28
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,746
Средняя доходность %,4.90
Медианная доходность %,1.67
Win rate %,69.2
Profit factor,6.65
Sharpe,2.84
Макс просадка %,31.06
Общая доходность %,2729647624.75
CAGR %,0.00
Макс выигрыш %,91.71
Макс проигрыш %,-28.12
Ср. выигрыш %,8.33
Ср. проигрыш %,2.81
Макс серия побед,22
Макс серия потерь,4
Ср. удержание дней,5.1
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
397,TRNFP,S2,BASE,4.62,1.68,2021-12-10,2021-12-13,2021-12-20,1521.43,1607.92,5.68,5,max_hold
398,IRKT,S2,BASE,3.89,4.01,2021-12-24,2021-12-27,2022-01-04,23.28,22.91,-1.56,5,ts_extend
399,LSRG,S1,ULTRA,7.52,3.91,2022-01-11,2022-01-12,2022-01-20,714.94,712.97,-0.28,6,ts_extend
400,ZILL,S2,STRONG,6.10,3.98,2022-01-11,2022-01-12,2022-01-20,4607.36,4695.99,1.92,6,ts_extend
401,ENPG,S1,BASE,3.82,4.56,2022-01-19,2022-01-20,2022-01-27,906.45,911.08,0.51,5,ts_extend
402,MFGS,S2,ULTRA,8.12,2.48,2022-01-25,2022-01-26,2022-02-03,355.57,392.17,10.29,6,ts_extend
403,CHKZ,S2,ULTRA,8.96,5.80,2022-02-03,2022-02-04,2022-02-14,6870.98,7333.61,6.73,6,ts_extend
404,IGST,S2,ULTRA,7.49,8.23,2022-02-11,2022-02-14,2022-02-22,2814.50,4857.04,72.57,6,ts_extend
405,PRMB,S2,STRONG,6.40,4.36,2022-02-11,2022-02-14,2022-02-24,53084.80,38159.90,-28.12,5,cat_stop
406,ABIO,S1,BASE,5.07,7.10,2022-02-16,2022-02-17,2022-02-22,111.60,80.22,-28.12,3,cat_stop
407,SVET,S2,BASE,3.99,8.69,2022-03-30,2022-03-31,2022-04-07,79.83,80.67,1.06,5,ts_extend
408,FESH,S2,STRONG,5.38,12.03,2022-04-14,2022-04-15,2022-04-25,36.43,38.96,6.96,6,ts_extend
409,WTCMP,S2,BASE,4.47,6.83,2022-04-28,2022-04-29,2022-05-12,8.69,8.56,-1.56,5,ts_extend
410,TTLK,S2,BASE,3.62,3.59,2022-05-13,2022-05-16,2022-05-23,0.67,0.66,-1.56,5,ts_extend
411,SNGSP,S1,BASE,4.49,2.76,2022-05-17,2022-05-18,2022-05-25,33.35,39.38,18.06,5,ts_extend
412,DIOD,S2,STRONG,6.37,3.94,2022-05-24,2022-05-25,2022-06-02,7.70,8.37,8.67,6,ts_extend
413,TRNFP,S2,BASE,3.69,2.26,2022-06-01,2022-06-02,2022-06-09,1228.96,1298.92,5.69,5,max_hold
414,HYDR,S1,ULTRA,9.03,2.41,2022-06-03,2022-06-06,2022-06-15,0.82,0.82,-0.32,6,ts_extend
415,TRNFP,S2,BASE,4.49,2.47,2022-06-09,2022-06-10,2022-06-20,1373.19,1368.35,-0.35,5,ts_extend
416,AKRN,S1,ULTRA,8.11,4.65,2022-06-20,2022-06-21,2022-06-29,17427.84,18334.02,5.20,6,ts_extend
417,LSRG,S2,BASE,4.74,3.25,2022-06-23,2022-06-24,2022-07-01,585.94,659.56,12.57,5,ts_extend
418,CHGZ,S2,STRONG,5.22,4.10,2022-06-23,2022-06-24,2022-07-04,45.47,45.78,0.68,6,ts_extend
419,VRSB,S2,STRONG,5.20,3.20,2022-07-11,2022-07-12,2022-07-20,167.07,164.13,-1.76,6,ts_extend
420,ARSA,S2,BASE,4.57,3.33,2022-07-19,2022-07-20,2022-07-27,5.68,5.69,0.19,5,ts_extend
421,MGNT,S1,BASE,3.72,2.64,2022-07-28,2022-07-29,2022-08-05,4896.82,4897.50,0.01,5,ts_extend
422,ARSA,S2,BASE,3.64,2.91,2022-07-28,2022-07-29,2022-08-05,5.81,5.81,-0.02,5,ts_extend
423,RASP,S1,BASE,4.78,4.24,2022-08-09,2022-08-10,2022-08-17,319.01,322.45,1.08,5,ts_extend
424,NFAZ,S2,STRONG,6.93,4.97,2022-08-12,2022-08-15,2022-08-23,330.53,345.32,4.48,6,ts_extend
425,ABIO,S1,ULTRA,7.63,5.87,2022-08-18,2022-08-19,2022-08-29,81.35,85.30,4.85,6,ts_extend
426,MGTS,S2,STRONG,5.21,2.38,2022-08-22,2022-08-23,2022-08-31,1462.34,2018.88,38.06,6,ts_extend
427,PIKK,S1,BASE,4.80,2.57,2022-08-29,2022-08-30,2022-09-06,749.70,773.76,3.21,5,ts_extend
428,NNSBP,S2,STRONG,6.10,2.12,2022-08-30,2022-08-31,2022-09-05,561.90,576.08,2.52,3,rotate_atr20
429,CHMK,S2,ULTRA,8.01,5.01,2022-08-30,2022-08-31,2022-09-08,3926.27,4362.91,11.12,6,ts_extend
430,MDMG,S2,STRONG,6.23,3.93,2022-09-02,2022-09-05,2022-09-13,474.76,504.97,6.36,6,ts_extend
431,OGKB,S1,ULTRA,8.53,1.92,2022-09-05,2022-09-06,2022-09-14,0.54,0.55,2.91,6,ts_extend
432,LSRG,S2,STRONG,6.69,2.81,2022-09-12,2022-09-13,2022-09-21,634.21,633.66,-0.09,6,ts_extend
433,RUSI,S2,ULTRA,9.05,4.95,2022-09-12,2022-09-13,2022-09-21,53.18,54.90,3.23,6,ts_extend
434,IRKT,S2,STRONG,7.02,4.31,2022-09-21,2022-09-22,2022-09-26,47.00,33.78,-28.12,2,cat_stop
435,BSPBP,S2,BASE,4.93,5.29,2022-10-19,2022-10-20,2022-10-27,18.03,18.51,2.65,5,ts_extend
436,MSRS,S2,ULTRA,7.33,3.77,2022-10-27,2022-10-28,2022-11-08,0.98,0.98,-0.12,6,ts_extend
437,STSBP,S2,ULTRA,7.61,3.51,2022-10-27,2022-10-28,2022-11-09,0.68,0.71,4.55,7,ts_extend
438,MISB,S2,STRONG,5.24,2.18,2022-11-07,2022-11-08,2022-11-16,14.42,21.42,48.49,6,ts_extend
439,SIBN,S1,ULTRA,7.84,2.55,2022-11-16,2022-11-17,2022-11-28,460.74,461.73,0.22,7,ts_extend
440,AVAN,S2,BASE,3.88,5.47,2022-11-18,2022-11-21,2022-11-28,1141.82,978.43,-14.31,5,max_hold
441,MRKC,S2,STRONG,6.93,2.94,2022-11-25,2022-11-28,2022-12-07,0.29,0.29,-0.89,7,ts_extend
442,SNGS,S1,BASE,4.71,2.82,2022-12-02,2022-12-05,2022-12-12,22.93,22.66,-1.16,5,ts_extend
443,RENI,S2,ULTRA,9.19,2.50,2022-12-06,2022-12-07,2022-12-15,55.23,59.04,6.90,6,ts_extend
444,MRKZ,S2,BASE,4.61,3.80,2022-12-15,2022-12-16,2022-12-23,0.03,0.03,5.80,5,ts_extend
445,KAZT,S2,BASE,3.89,1.48,2022-12-22,2022-12-23,2022-12-28,454.73,456.67,0.43,3,rotate_atr20
446,PRMB,S2,BASE,4.04,2.40,2022-12-22,2022-12-23,2022-12-30,34855.68,35439.21,1.67,5,ts_extend
447,GAZAP,S2,BASE,4.85,2.91,2022-12-27,2022-12-28,2023-01-05,236.38,262.84,11.20,5,ts_extend
448,MRKP,S2,ULTRA,8.35,1.51,2022-12-29,2022-12-30,2023-01-03,0.25,0.25,-0.56,1,rotate_atr20
449,MTLRP,S1,BASE,4.25,2.20,2022-12-30,2023-01-03,2023-01-10,151.24,152.09,0.56,5,ts_extend
450,KCHE,S2,ULTRA,9.46,2.32,2022-12-30,2023-01-03,2023-01-04,0.19,0.18,-1.13,1,rotate_atr20
451,AVAN,S2,STRONG,5.92,4.29,2023-01-03,2023-01-04,2023-01-12,1156.85,1709.42,47.77,6,ts_extend
452,KUZB,S2,STRONG,6.82,4.04,2023-01-04,2023-01-05,2023-01-13,0.02,0.02,4.47,6,ts_extend
453,AFLT,S1,BASE,3.61,1.61,2023-01-10,2023-01-11,2023-01-18,27.72,28.67,3.40,5,ts_extend
454,YRSB,S2,BASE,4.30,1.91,2023-01-11,2023-01-12,2023-01-19,188.30,185.37,-1.56,5,ts_extend
455,TNSE,S2,STRONG,6.02,3.95,2023-01-13,2023-01-16,2023-01-24,681.09,682.79,0.25,6,ts_extend
456,RASP,S1,ULTRA,7.87,1.88,2023-01-17,2023-01-18,2023-01-26,242.89,240.89,-0.82,6,ts_extend
457,MDMG,S2,BASE,4.59,2.49,2023-01-18,2023-01-19,2023-01-26,449.62,447.72,-0.42,5,ts_extend
458,POSI,S1,BASE,3.68,2.22,2023-01-25,2023-01-26,2023-02-02,1495.39,1594.76,6.65,5,ts_extend
459,ZVEZ,S2,ULTRA,8.05,4.59,2023-01-25,2023-01-26,2023-02-03,4.37,4.79,9.79,6,ts_extend
460,PLZL,S1,BASE,4.65,1.95,2023-02-01,2023-02-02,2023-02-09,946.41,939.63,-0.72,5,ts_extend
461,TRNFP,S2,ULTRA,9.00,1.53,2023-02-07,2023-02-08,2023-02-09,922.47,919.03,-0.37,1,rotate_atr20
462,KAZT,S2,BASE,4.56,2.60,2023-02-07,2023-02-08,2023-02-15,538.66,533.56,-0.95,5,ts_extend
463,KGKCP,S2,STRONG,6.28,2.46,2023-02-08,2023-02-09,2023-02-17,39.86,51.87,30.12,6,ts_extend
464,MISBP,S2,BASE,4.39,3.43,2023-02-14,2023-02-15,2023-02-22,15.32,15.46,0.85,5,ts_extend
465,RTGZ,S2,ULTRA,7.93,3.17,2023-02-27,2023-02-28,2023-03-09,25941.44,35491.52,36.81,6,ts_extend
466,GAZP,S1,BASE,3.79,1.72,2023-03-01,2023-03-02,2023-03-10,161.16,161.74,0.36,5,ts_extend
467,LSRG,S2,BASE,5.02,2.18,2023-03-09,2023-03-10,2023-03-16,502.20,497.00,-1.04,4,rotate_atr20
468,WUSH,S2,ULTRA,8.00,3.95,2023-03-09,2023-03-10,2023-03-20,197.82,200.01,1.11,6,ts_extend
469,TORS,S2,BASE,3.79,6.20,2023-03-15,2023-03-16,2023-03-23,0.40,0.50,25.94,5,ts_extend
470,TRNFP,S2,ULTRA,9.00,1.58,2023-03-17,2023-03-20,2023-03-21,1074.22,1050.32,-2.22,1,rotate_atr20
471,GAZP,S1,STRONG,5.55,1.80,2023-03-20,2023-03-21,2023-03-29,170.82,170.21,-0.36,6,ts_extend
472,KRSBP,S2,BASE,3.95,3.53,2023-03-20,2023-03-21,2023-03-28,9.80,10.69,9.14,5,ts_extend
473,BSPBP,S2,STRONG,6.27,3.92,2023-03-22,2023-03-23,2023-03-31,29.60,31.93,7.88,6,ts_extend
474,TRMK,S2,STRONG,6.50,1.98,2023-03-27,2023-03-28,2023-04-03,103.16,101.32,-1.79,4,rotate_atr20
475,UPRO,S1,BASE,5.05,2.25,2023-03-28,2023-03-29,2023-04-05,1.96,1.93,-1.46,5,ts_extend
476,MRKK,S2,BASE,3.64,3.43,2023-03-30,2023-03-31,2023-04-07,14.82,16.24,9.57,5,ts_extend
477,MRKV,S2,BASE,4.16,3.43,2023-03-31,2023-04-03,2023-04-10,0.04,0.04,4.12,5,ts_extend
478,MISBP,S2,STRONG,5.32,4.52,2023-04-06,2023-04-07,2023-04-17,31.05,34.48,11.06,6,ts_extend
479,FLOT,S1,STRONG,6.17,3.25,2023-04-07,2023-04-10,2023-04-18,65.72,66.50,1.18,6,ts_extend
480,STSB,S2,BASE,4.53,3.38,2023-04-07,2023-04-10,2023-04-17,1.07,1.23,15.50,5,max_hold
481,MTLR,S1,BASE,4.40,3.11,2023-04-18,2023-04-19,2023-04-26,198.58,200.21,0.82,5,ts_extend
482,MTLRP,S1,STRONG,5.57,2.71,2023-04-18,2023-04-19,2023-04-27,214.79,217.80,1.40,6,ts_extend
483,VEON-RX,S2,ULTRA,7.90,4.76,2023-04-18,2023-04-19,2023-04-27,53.49,57.31,7.14,6,ts_extend
484,PIKK,S1,ULTRA,9.68,1.93,2023-04-25,2023-04-26,2023-05-05,703.82,692.77,-1.57,6,ts_extend
485,VTBR,S1,BASE,4.00,3.23,2023-04-27,2023-04-28,2023-05-08,111.28,112.59,1.18,5,ts_extend
486,MRKU,S2,STRONG,6.01,3.30,2023-04-28,2023-05-02,2023-05-11,0.24,0.24,0.97,6,ts_extend
487,MTSS,S1,BASE,3.71,2.14,2023-05-15,2023-05-16,2023-05-23,294.27,310.04,5.36,5,ts_extend
488,MSNG,S2,BASE,4.51,3.74,2023-05-15,2023-05-16,2023-05-23,2.95,3.16,7.00,5,ts_extend
489,LSNGP,S2,BASE,5.04,3.04,2023-05-15,2023-05-16,2023-05-23,175.03,175.13,0.06,5,ts_extend
490,FLOT,S1,STRONG,5.23,3.10,2023-05-26,2023-05-29,2023-06-06,76.41,96.25,25.96,6,ts_extend
491,MDMG,S2,STRONG,6.19,2.97,2023-06-01,2023-06-02,2023-06-13,634.71,644.27,1.51,6,ts_extend
492,NMTP,S1,STRONG,7.00,3.47,2023-06-08,2023-06-09,2023-06-20,8.96,9.01,0.61,6,ts_extend
493,CHMF,S1,ULTRA,7.13,1.81,2023-06-19,2023-06-20,2023-06-28,1146.83,1181.42,3.02,6,ts_extend
494,UNAC,S2,BASE,4.98,2.63,2023-06-19,2023-06-20,2023-06-27,0.77,0.83,8.74,5,ts_extend
495,CHGZ,S2,STRONG,6.98,3.82,2023-06-27,2023-06-28,2023-07-06,49.88,55.02,10.30,6,ts_extend
496,SGZH,S1,STRONG,5.35,2.36,2023-06-29,2023-06-30,2023-07-10,5.85,6.31,7.79,6,ts_extend
497,ENPG,S2,BASE,4.03,3.50,2023-07-05,2023-07-06,2023-07-13,489.18,486.90,-0.47,5,ts_extend
498,LNZLP,S1,STRONG,6.08,2.35,2023-07-11,2023-07-12,2023-07-20,3145.02,3094.64,-1.60,6,ts_extend
499,NFAZ,S2,ULTRA,8.78,3.79,2023-07-13,2023-07-14,2023-07-24,408.15,408.84,0.17,6,ts_extend
500,RASP,S1,ULTRA,7.37,1.84,2023-07-19,2023-07-20,2023-07-26,328.57,332.87,1.31,4,rotate_atr20
501,KZOSP,S1,STRONG,5.83,2.08,2023-07-19,2023-07-20,2023-07-31,30.31,32.28,6.51,7,ts_extend
502,BRZL,S2,ULTRA,8.76,2.57,2023-07-21,2023-07-24,2023-07-28,1397.23,1382.78,-1.03,4,rotate_atr20
503,RBCM,S2,STRONG,5.19,4.11,2023-07-21,2023-07-24,2023-08-01,4.71,4.86,3.34,6,ts_extend
504,NMTP,S1,BASE,3.69,3.16,2023-07-25,2023-07-26,2023-08-02,10.01,11.89,18.78,5,max_hold
505,MRKU,S2,BASE,4.51,4.24,2023-07-27,2023-07-28,2023-08-04,0.44,0.49,11.85,5,ts_extend
506,BISVP,S2,BASE,4.32,2.74,2023-07-31,2023-08-01,2023-08-08,12.60,12.57,-0.23,5,ts_extend
507,MTLRP,S1,BASE,4.03,2.58,2023-08-02,2023-08-03,2023-08-10,260.82,268.75,3.04,5,ts_extend
508,FLOT,S1,STRONG,5.59,2.49,2023-08-02,2023-08-03,2023-08-11,109.21,110.03,0.75,6,ts_extend
509,VSMO,S2,STRONG,6.45,1.55,2023-08-03,2023-08-04,2023-08-07,51362.05,51297.79,-0.13,1,rotate_atr20
510,YKEN,S2,STRONG,6.73,3.83,2023-08-04,2023-08-07,2023-08-16,0.83,1.20,44.73,7,ts_extend
511,RZSB,S2,BASE,4.42,2.91,2023-08-07,2023-08-08,2023-08-09,45.51,48.22,5.95,1,rotate_atr20
512,SAGOP,S2,STRONG,6.30,5.33,2023-08-08,2023-08-09,2023-08-17,4.60,4.81,4.57,6,ts_extend
513,RNFT,S1,BASE,4.96,4.57,2023-08-15,2023-08-16,2023-08-23,188.90,194.52,2.98,5,ts_extend
514,UNAC,S2,BASE,3.88,3.85,2023-08-15,2023-08-16,2023-08-23,0.83,1.24,50.11,5,ts_extend
515,LKOH,S1,BASE,4.34,2.57,2023-08-22,2023-08-23,2023-08-30,6422.76,6826.06,6.28,5,max_hold
516,LIFE,S1,STRONG,5.81,4.16,2023-08-22,2023-08-23,2023-08-31,8.56,8.59,0.32,6,ts_extend
517,MFGS,S2,STRONG,6.75,3.74,2023-08-25,2023-08-28,2023-09-05,497.29,501.04,0.75,6,ts_extend
518,UPRO,S1,BASE,4.24,3.27,2023-08-30,2023-08-31,2023-09-07,2.38,2.56,7.42,5,ts_extend
519,JNOSP,S2,ULTRA,9.80,3.39,2023-09-04,2023-09-05,2023-09-13,20.25,25.73,27.03,6,ts_extend
520,KZOS,S2,ULTRA,7.50,2.69,2023-09-05,2023-09-06,2023-09-07,131.71,122.60,-6.91,1,rotate_atr20
521,JNOS,S2,STRONG,6.96,5.50,2023-09-06,2023-09-07,2023-09-15,35.81,37.97,6.04,6,ts_extend
522,SNGSP,S1,ULTRA,7.47,2.30,2023-09-29,2023-10-02,2023-10-10,57.03,56.59,-0.78,6,ts_extend
523,RTKM,S1,BASE,4.30,2.15,2023-10-17,2023-10-18,2023-10-25,77.63,77.40,-0.31,5,max_hold
524,NNSB,S2,STRONG,6.00,6.03,2023-10-17,2023-10-18,2023-10-26,7717.33,7682.57,-0.45,6,ts_extend
525,MRSB,S2,STRONG,6.28,5.82,2023-10-17,2023-10-18,2023-10-26,1.20,1.21,0.37,6,ts_extend
526,MVID,S1,BASE,4.70,1.97,2023-10-24,2023-10-25,2023-11-01,200.22,197.67,-1.27,5,ts_extend
527,MDMG,S2,BASE,3.95,2.68,2023-10-27,2023-10-30,2023-11-06,846.85,841.68,-0.61,5,ts_extend
528,ARSA,S2,BASE,4.77,5.69,2023-11-06,2023-11-07,2023-11-14,13.84,19.24,38.96,5,ts_extend
529,MTLRP,S1,BASE,3.64,3.69,2023-11-08,2023-11-09,2023-11-16,336.74,364.19,8.15,5,ts_extend
530,OZON,S1,BASE,4.71,2.30,2023-11-21,2023-11-22,2023-11-29,2979.76,2945.88,-1.14,5,ts_extend
531,KRKNP,S2,BASE,4.82,1.89,2023-11-21,2023-11-22,2023-11-29,13701.89,13506.28,-1.43,5,ts_extend
532,SIBN,S1,BASE,4.02,1.61,2023-12-26,2023-12-27,2024-01-05,858.42,845.05,-1.56,5,ts_extend
533,NMTP,S1,BASE,4.57,4.12,2023-12-26,2023-12-27,2024-01-05,11.80,12.44,5.42,5,ts_extend
534,TRMK,S1,BASE,4.04,3.60,2024-01-04,2024-01-05,2024-01-12,222.74,222.68,-0.03,5,ts_extend
535,ABIO,S1,BASE,5.02,4.43,2024-01-04,2024-01-05,2024-01-12,108.43,112.22,3.50,5,ts_extend
536,CHMK,S2,ULTRA,9.24,4.29,2024-01-05,2024-01-08,2024-01-16,10041.04,10681.77,6.38,6,ts_extend
537,NLMK,S1,STRONG,5.42,2.05,2024-01-11,2024-01-12,2024-01-22,198.58,198.02,-0.28,6,ts_extend
538,CHMF,S1,ULTRA,7.48,1.95,2024-01-11,2024-01-12,2024-01-23,1563.90,1587.90,1.53,7,ts_extend
539,GCHE,S2,BASE,3.84,2.66,2024-01-15,2024-01-16,2024-01-17,4337.93,4258.18,-1.84,1,rotate_atr20
540,JNOS,S2,ULTRA,9.69,5.32,2024-01-15,2024-01-16,2024-01-24,31.95,33.19,3.87,6,ts_extend
541,SFIN,S2,BASE,4.23,4.22,2024-01-16,2024-01-17,2024-01-24,874.40,987.18,12.90,5,ts_extend
542,TGKN,S1,STRONG,5.13,4.47,2024-01-23,2024-01-24,2024-02-01,0.02,0.02,-1.76,6,ts_extend
543,RZSB,S2,BASE,4.67,2.44,2024-01-23,2024-01-24,2024-01-25,38.26,37.54,-1.89,1,rotate_atr20
544,MRKK,S2,ULTRA,7.60,2.70,2024-01-23,2024-01-24,2024-01-29,31.03,28.13,-9.33,3,rotate_atr20
545,KLSB,S2,STRONG,5.82,4.07,2024-01-24,2024-01-25,2024-02-02,36.18,37.04,2.38,6,ts_extend
546,MRKY,S2,BASE,4.86,5.96,2024-01-26,2024-01-29,2024-02-05,0.11,0.11,1.28,5,ts_extend
547,SNGS,S1,BASE,4.88,1.91,2024-02-01,2024-02-02,2024-02-09,30.50,30.22,-0.91,5,ts_extend
548,GEMC,S2,BASE,4.06,6.40,2024-02-05,2024-02-06,2024-02-13,887.22,881.55,-0.64,5,ts_extend
549,SOFL,S1,BASE,3.63,2.23,2024-02-12,2024-02-13,2024-02-20,174.58,175.92,0.77,5,ts_extend
550,PIKK,S1,BASE,3.75,2.12,2024-02-12,2024-02-13,2024-02-20,851.76,875.64,2.80,5,ts_extend
551,LSRG,S1,STRONG,5.94,2.86,2024-02-26,2024-02-27,2024-03-06,967.55,1038.03,7.28,6,ts_extend
552,TRNFP,S2,STRONG,6.43,1.89,2024-02-26,2024-02-27,2024-03-06,1618.59,1595.46,-1.43,6,ts_extend
553,MVID,S1,BASE,4.68,3.53,2024-03-07,2024-03-11,2024-03-18,219.15,215.74,-1.56,5,ts_extend
554,VJGZ,S2,BASE,4.85,2.75,2024-03-07,2024-03-11,2024-03-18,2453.92,2606.75,6.23,5,ts_extend
555,RBCM,S2,STRONG,5.34,4.41,2024-03-15,2024-03-18,2024-03-26,10.51,13.02,23.85,6,ts_extend
556,RDRB,S2,ULTRA,8.84,3.79,2024-03-15,2024-03-18,2024-03-26,193.31,198.05,2.45,6,ts_extend
557,WUSH,S1,STRONG,5.26,2.72,2024-03-19,2024-03-20,2024-03-28,333.59,339.92,1.90,6,ts_extend
558,CARM,S2,BASE,4.18,1.73,2024-03-25,2024-03-26,2024-04-02,2.49,2.65,6.48,5,ts_extend
559,AFKS,S1,BASE,3.61,2.15,2024-03-27,2024-03-28,2024-04-04,21.96,24.49,11.54,5,ts_extend
560,ABRD,S2,STRONG,6.18,2.01,2024-04-01,2024-04-02,2024-04-03,279.05,279.15,0.04,1,rotate_atr20
561,RBCM,S2,BASE,4.92,5.61,2024-04-01,2024-04-02,2024-04-09,16.45,19.53,18.72,5,ts_extend
562,VGSB,S2,BASE,4.71,5.67,2024-04-02,2024-04-03,2024-04-10,20.75,20.87,0.56,5,ts_extend
563,RUAL,S1,ULTRA,7.62,1.66,2024-04-03,2024-04-04,2024-04-08,38.56,39.13,1.47,2,rotate_atr20
564,ENPG,S1,STRONG,5.20,1.99,2024-04-03,2024-04-04,2024-04-12,468.75,539.35,15.06,6,ts_extend
565,DVEC,S1,STRONG,6.60,3.29,2024-04-05,2024-04-08,2024-04-16,3.57,3.71,3.69,6,ts_extend
566,BRZL,S2,BASE,3.91,3.53,2024-04-09,2024-04-10,2024-04-17,1842.94,2753.59,49.41,5,max_hold
567,SPBE,S1,BASE,3.77,2.46,2024-04-11,2024-04-12,2024-04-19,100.86,123.55,22.49,5,ts_extend
568,NKNCP,S2,BASE,4.32,1.85,2024-04-16,2024-04-17,2024-04-18,82.25,82.43,0.21,1,rotate_atr20
569,PMSBP,S2,ULTRA,8.58,4.11,2024-04-16,2024-04-17,2024-04-25,269.63,280.21,3.92,6,ts_extend
570,SMLT,S1,BASE,4.18,2.14,2024-04-17,2024-04-18,2024-04-25,3757.50,3828.42,1.89,5,ts_extend
571,BRZL,S2,STRONG,5.75,4.59,2024-04-17,2024-04-18,2024-04-26,3035.85,3269.51,7.70,6,ts_extend
572,ASTR,S1,BASE,4.21,5.69,2024-04-18,2024-04-19,2024-04-26,611.23,629.54,3.00,5,ts_extend
573,BSPB,S1,BASE,3.76,2.10,2024-04-24,2024-04-25,2024-05-02,338.05,339.63,0.47,5,ts_extend
574,GEMA,S2,STRONG,5.48,4.37,2024-04-25,2024-04-26,2024-05-06,198.87,205.38,3.27,6,ts_extend
575,SOFL,S1,BASE,4.25,2.06,2024-04-29,2024-04-30,2024-05-08,180.53,183.40,1.59,5,ts_extend
576,TGKA,S1,STRONG,6.94,2.84,2024-04-30,2024-05-02,2024-05-13,0.01,0.01,-0.58,6,ts_extend
577,MRKC,S2,BASE,3.70,2.01,2024-05-03,2024-05-06,2024-05-14,0.65,0.65,-0.54,5,ts_extend
578,STSB,S2,BASE,4.84,4.93,2024-05-13,2024-05-14,2024-05-21,3.49,3.49,0.12,5,ts_extend
579,RTKMP,S1,ULTRA,7.20,1.56,2024-05-16,2024-05-17,2024-05-27,92.25,90.79,-1.58,6,ts_extend
580,RTGZ,S2,BASE,5.08,4.56,2024-05-27,2024-05-28,2024-06-04,52183.36,52469.71,0.55,5,ts_extend
581,PIKK,S1,STRONG,6.61,3.46,2024-06-20,2024-06-21,2024-07-01,957.03,977.42,2.13,6,ts_extend
582,KGKC,S2,STRONG,5.78,3.65,2024-07-03,2024-07-04,2024-07-12,56.69,56.59,-0.18,6,ts_extend
583,VJGZ,S2,BASE,4.38,6.44,2024-07-18,2024-07-19,2024-07-26,3543.66,3602.99,1.67,5,ts_extend
584,AMEZ,S2,BASE,4.86,4.02,2024-08-09,2024-08-12,2024-08-19,113.22,162.11,43.18,5,ts_extend
585,KRKOP,S2,ULTRA,7.61,1.83,2024-08-12,2024-08-13,2024-08-14,13.98,13.84,-1.03,1,rotate_atr20
586,MISBP,S2,BASE,4.63,3.17,2024-08-13,2024-08-14,2024-08-21,67.71,72.06,6.43,5,ts_extend
587,AMEZ,S2,BASE,4.12,5.87,2024-08-20,2024-08-21,2024-08-28,169.13,182.67,8.01,5,ts_extend
588,PRFN,S2,STRONG,5.23,7.19,2024-08-28,2024-08-29,2024-09-06,5.65,5.82,3.02,6,ts_extend
589,NNSB,S2,BASE,4.00,5.22,2024-09-12,2024-09-13,2024-09-20,4617.38,5020.55,8.73,5,ts_extend
590,MGNT,S1,ULTRA,8.96,3.75,2024-09-17,2024-09-18,2024-09-26,5606.46,5903.16,5.29,6,ts_extend
591,SARE,S2,STRONG,5.21,4.33,2024-09-30,2024-10-01,2024-10-09,0.48,0.48,0.13,6,ts_extend
592,AVAN,S2,ULTRA,9.21,3.51,2024-09-30,2024-10-01,2024-10-09,795.27,779.71,-1.96,6,ts_extend
593,SVAV,S1,STRONG,5.21,4.48,2024-10-10,2024-10-11,2024-10-21,810.29,838.01,3.42,6,ts_extend
594,NKNCP,S2,STRONG,6.27,2.74,2024-10-14,2024-10-15,2024-10-23,74.12,74.06,-0.09,6,ts_extend
595,PLZL,S1,ULTRA,8.11,1.85,2024-10-21,2024-10-22,2024-10-30,1462.54,1468.54,0.41,6,ts_extend
596,LNZL,S2,STRONG,5.93,2.17,2024-10-22,2024-10-23,2024-10-31,12580.10,12359.01,-1.76,6,ts_extend
597,UPRO,S1,BASE,3.78,2.45,2024-11-06,2024-11-07,2024-11-14,1.76,1.89,7.35,5,ts_extend
598,RTSB,S2,STRONG,6.19,4.92,2024-11-13,2024-11-14,2024-11-22,2.77,2.77,0.04,6,ts_extend
599,VRSBP,S2,ULTRA,8.30,4.13,2024-11-13,2024-11-14,2024-11-22,148.04,149.81,1.20,6,ts_extend
600,SVCB,S1,BASE,4.49,3.54,2024-11-18,2024-11-19,2024-11-26,14.16,14.11,-0.36,5,ts_extend
