=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:28:00
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.55
Макс дн. доходность %,10
VR подтверждение,2
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,28
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,891
Средняя доходность %,4.38
Медианная доходность %,1.54
Win rate %,67.3
Profit factor,5.39
Sharpe,2.51
Макс просадка %,40.28
Общая доходность %,7302930963.23
CAGR %,0.00
Макс выигрыш %,122.29
Макс проигрыш %,-28.12
Ср. выигрыш %,7.98
Ср. проигрыш %,3.05
Макс серия побед,15
Макс серия потерь,7
Ср. удержание дней,5.0
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
194,UKUZ,S2,STRONG,6.10,2.81,2017-10-23,2017-10-24,2017-11-01,861.38,889.10,3.22,6,ts_extend
195,KZOSP,S2,STRONG,6.21,2.04,2017-10-27,2017-10-30,2017-10-31,4.51,4.42,-1.87,1,rotate_atr20
196,SLEN,S2,BASE,3.76,4.02,2017-10-30,2017-10-31,2017-11-08,5.37,5.41,0.85,5,ts_extend
197,BISVP,S2,BASE,3.14,2.30,2017-11-01,2017-11-02,2017-11-10,3.97,3.99,0.52,5,ts_extend
198,SNGSP,S1,BASE,3.09,1.43,2017-11-07,2017-11-08,2017-11-15,31.51,31.26,-0.79,5,ts_extend
199,SBERP,S1,BASE,3.10,1.50,2017-11-07,2017-11-08,2017-11-15,178.74,199.84,11.81,5,ts_extend
200,PMSBP,S2,STRONG,7.00,1.72,2017-11-08,2017-11-09,2017-11-13,76.92,81.87,6.43,2,rotate_atr20
201,RZSB,S2,ULTRA,9.25,4.67,2017-11-09,2017-11-10,2017-11-20,3.53,3.52,-0.17,6,ts_extend
202,VRSBP,S2,BASE,4.44,4.19,2017-11-10,2017-11-13,2017-11-27,21.94,21.59,-1.56,5,ts_extend
203,MTLRP,S2,BASE,4.75,2.87,2017-11-21,2017-11-22,2017-11-29,104.87,117.05,11.61,5,ts_extend
204,KZOSP,S2,STRONG,5.49,2.01,2017-11-24,2017-11-27,2017-12-06,4.57,9.51,108.22,7,ts_extend
205,BSPB,S2,STRONG,5.68,1.89,2017-11-29,2017-11-30,2017-12-04,55.44,56.21,1.39,2,rotate_atr20
206,YAKG,S2,BASE,4.32,3.70,2017-12-01,2017-12-04,2017-12-11,10.92,10.75,-1.56,5,ts_extend
207,PMSB,S2,BASE,3.61,3.08,2017-12-14,2017-12-15,2017-12-22,80.03,79.57,-0.57,5,max_hold
208,DVEC,S2,BASE,3.28,3.72,2017-12-25,2017-12-26,2018-01-04,0.64,0.73,14.81,5,max_hold
209,BSPB,S2,STRONG,5.41,1.80,2018-01-09,2018-01-10,2018-01-12,58.14,58.26,0.20,2,rotate_atr20
210,BRZL,S2,BASE,4.31,2.01,2018-01-09,2018-01-10,2018-01-17,891.42,890.90,-0.06,5,ts_extend
211,KAZTP,S2,BASE,3.04,3.39,2018-01-09,2018-01-12,2018-01-22,85.14,84.36,-0.91,5,max_hold
212,URKZ,S2,BASE,3.92,2.50,2018-01-17,2018-01-19,2018-01-30,85.14,85.64,0.60,5,ts_extend
213,UNAC,S2,BASE,3.52,3.91,2018-01-24,2018-01-25,2018-02-01,0.80,0.80,-0.36,5,ts_extend
214,RNFT,S2,STRONG,5.81,3.09,2018-01-29,2018-01-30,2018-02-07,602.96,616.47,2.24,6,ts_extend
215,IRKT,S2,STRONG,6.18,3.12,2018-02-01,2018-02-02,2018-02-12,15.22,15.13,-0.62,6,ts_extend
216,MVID,S1,STRONG,5.19,1.93,2018-02-02,2018-02-05,2018-02-13,420.67,438.65,4.27,6,ts_extend
217,EELT,S2,BASE,3.20,1.84,2018-02-14,2018-02-15,2018-02-16,14.41,14.01,-2.81,1,rotate_atr20
218,KZOS,S2,ULTRA,7.28,2.22,2018-02-14,2018-02-15,2018-03-02,81.13,88.24,8.76,10,ts_extend
219,GCHE,S2,BASE,3.20,3.44,2018-02-15,2018-02-16,2018-02-26,1196.91,1282.94,7.19,5,max_hold
220,VTBR,S1,BASE,3.84,1.93,2018-02-22,2018-02-26,2018-03-05,273.59,270.17,-1.25,5,ts_extend
221,MRKV,S2,BASE,5.00,2.35,2018-02-22,2018-02-26,2018-03-05,0.12,0.12,-1.47,5,ts_extend
222,BISVP,S2,STRONG,5.89,2.21,2018-03-02,2018-03-05,2018-03-19,4.03,3.99,-0.82,7,max_hold
223,RTSBP,S2,BASE,3.82,3.36,2018-03-20,2018-03-21,2018-03-22,0.30,0.22,-28.12,1,cat_stop
224,SBERP,S1,BASE,3.18,2.85,2018-03-21,2018-03-22,2018-03-29,219.82,219.42,-0.18,5,ts_extend
225,TTLK,S2,BASE,3.60,3.19,2018-03-23,2018-03-26,2018-04-02,0.20,0.20,-1.56,5,ts_extend
226,PMSB,S2,BASE,4.21,2.16,2018-04-02,2018-04-03,2018-04-10,83.73,82.43,-1.56,5,ts_extend
227,DVEC,S2,BASE,3.77,4.73,2018-04-09,2018-04-10,2018-04-17,1.11,1.14,2.27,5,ts_extend
228,NVTK,S1,BASE,3.70,2.96,2018-04-10,2018-04-11,2018-04-18,744.59,746.00,0.19,5,ts_extend
229,SNGS,S1,BASE,4.37,1.90,2018-04-10,2018-04-11,2018-04-18,29.30,29.39,0.30,5,ts_extend
230,JNOSP,S2,BASE,3.60,2.66,2018-04-17,2018-04-18,2018-04-25,14.52,14.77,1.67,5,ts_extend
231,WTCM,S2,BASE,4.69,6.24,2018-04-17,2018-04-18,2018-04-25,8.01,8.12,1.36,5,ts_extend
232,TASBP,S2,BASE,3.26,5.77,2018-04-26,2018-04-27,2018-05-07,0.15,0.15,4.36,5,ts_extend
233,LSNG,S2,STRONG,5.33,3.62,2018-05-07,2018-05-08,2018-05-17,6.46,6.45,-0.01,6,ts_extend
234,MRKY,S2,ULTRA,9.53,4.55,2018-05-07,2018-05-08,2018-05-17,0.07,0.07,2.91,6,ts_extend
235,RZSB,S2,BASE,3.76,3.72,2018-05-16,2018-05-17,2018-05-24,3.69,3.74,1.49,5,ts_extend
236,ARSA,S2,ULTRA,8.90,3.78,2018-05-23,2018-05-24,2018-06-06,3.31,3.38,2.34,6,ts_extend
237,TNSE,S2,ULTRA,8.81,1.46,2018-06-05,2018-06-06,2018-06-14,1277.04,1252.05,-1.96,6,ts_extend
238,IRKT,S2,BASE,4.23,2.60,2018-06-06,2018-06-07,2018-06-14,18.33,18.70,2.04,5,ts_extend
239,CHMF,S1,BASE,3.04,1.68,2018-06-15,2018-06-18,2018-06-25,966.14,959.71,-0.67,5,ts_extend
240,SELG,S2,STRONG,7.06,1.34,2018-06-19,2018-06-20,2018-06-22,10.71,11.56,7.98,2,rotate_atr20
241,MFGSP,S2,BASE,4.72,2.40,2018-06-19,2018-06-20,2018-06-26,332.53,307.51,-7.53,4,rotate_atr20
242,YRSB,S2,STRONG,5.98,9.55,2018-06-21,2018-06-22,2018-08-15,123.70,88.92,-28.12,6,cat_stop
243,NNSB,S2,BASE,3.14,10.79,2018-06-22,2018-06-26,2018-07-13,1297.07,1402.80,8.15,5,ts_extend
244,YKEN,S2,BASE,3.50,3.52,2018-07-12,2018-07-13,2018-07-19,0.22,0.25,12.76,4,rotate_atr20
245,SLEN,S2,ULTRA,8.34,5.33,2018-07-18,2018-07-19,2018-07-27,4.82,5.36,11.32,6,ts_extend
246,ZVEZ,S2,BASE,4.49,4.11,2018-08-08,2018-08-09,2018-08-13,5.28,5.09,-3.53,2,rotate_atr20
247,VRSBP,S2,BASE,3.81,13.94,2018-08-10,2018-08-13,2018-10-03,20.03,22.16,10.65,5,max_hold
248,TORS,S2,BASE,4.71,3.11,2018-08-24,2018-08-27,2018-09-21,0.35,0.34,-1.56,5,ts_extend
249,NKSH,S2,ULTRA,8.80,3.98,2018-09-20,2018-09-21,2018-10-01,14.07,18.58,32.02,6,ts_extend
250,RASP,S1,BASE,3.51,2.19,2018-09-25,2018-09-26,2018-10-03,116.53,118.91,2.05,5,max_hold
251,ASSB,S2,STRONG,7.08,2.82,2018-10-01,2018-10-02,2018-10-10,0.53,1.01,91.71,6,ts_extend
252,KRKOP,S2,STRONG,5.84,2.18,2018-10-02,2018-10-03,2018-10-05,3.98,3.86,-2.83,2,rotate_atr20
253,KROTP,S2,BASE,4.33,5.45,2018-10-04,2018-10-05,2018-10-12,303.48,326.83,7.69,5,ts_extend
254,FESH,S2,BASE,4.29,6.29,2018-10-12,2018-10-15,2018-10-22,5.12,5.32,3.86,5,ts_extend
255,MAGE,S2,ULTRA,7.53,7.45,2018-10-12,2018-10-15,2018-10-23,2.29,2.34,2.16,6,ts_extend
256,RGSS,S2,ULTRA,7.75,5.08,2018-10-22,2018-10-23,2018-10-31,0.33,0.42,24.56,6,ts_extend
257,LVHK,S2,BASE,4.18,8.51,2018-10-31,2018-11-01,2018-11-09,9.54,13.78,44.54,5,ts_extend
258,SAREP,S2,STRONG,6.38,4.52,2018-11-09,2018-11-12,2018-11-20,0.08,0.09,6.98,6,ts_extend
259,RASP,S1,BASE,3.50,2.07,2018-11-15,2018-11-16,2018-11-23,139.92,139.29,-0.46,5,ts_extend
260,NKHP,S2,BASE,3.42,1.98,2018-11-27,2018-11-28,2018-12-05,243.89,244.61,0.29,5,max_hold
261,ROLO,S2,STRONG,6.55,2.95,2018-12-05,2018-12-06,2018-12-14,0.24,0.26,7.19,6,ts_extend
262,ABRD,S2,BASE,3.08,3.90,2018-12-14,2018-12-17,2018-12-24,140.22,142.74,1.80,5,ts_extend
263,AKRN,S2,STRONG,6.77,1.79,2018-12-26,2018-12-27,2019-01-09,4623.39,4640.98,0.38,6,ts_extend
264,KMEZ,S2,BASE,3.93,2.58,2019-01-10,2019-01-11,2019-01-18,374.60,381.96,1.96,5,ts_extend
265,MGNT,S1,BASE,3.64,2.26,2019-01-17,2019-01-18,2019-01-25,4158.64,4356.07,4.75,5,ts_extend
266,RTGZ,S2,ULTRA,7.14,1.40,2019-01-17,2019-01-18,2019-01-21,14923.84,14876.16,-0.32,1,rotate_atr20
267,SARE,S2,STRONG,5.18,3.14,2019-01-17,2019-01-18,2019-01-28,0.13,0.14,8.16,6,ts_extend
268,SLEN,S2,STRONG,6.58,2.65,2019-01-18,2019-01-21,2019-01-29,4.73,3.40,-28.12,6,cat_stop
269,LSRG,S2,BASE,3.35,1.92,2019-01-28,2019-01-29,2019-01-31,650.84,654.95,0.63,2,rotate_atr20
270,MRKS,S2,BASE,3.84,5.71,2019-01-29,2019-01-30,2019-02-06,0.17,0.17,2.22,5,ts_extend
271,OMZZP,S2,BASE,3.02,22.63,2019-01-30,2019-01-31,2019-02-07,6009.60,6467.66,7.62,5,ts_extend
272,CNTLP,S2,BASE,4.96,2.79,2019-02-05,2019-02-06,2019-02-13,12.56,12.36,-1.56,5,ts_extend
273,ABIO,S2,BASE,3.71,2.83,2019-02-06,2019-02-07,2019-02-14,8.66,9.13,5.33,5,ts_extend
274,RASP,S1,STRONG,5.75,1.90,2019-02-11,2019-02-12,2019-02-20,152.86,155.64,1.81,6,ts_extend
275,AQUA,S2,BASE,4.58,3.56,2019-02-12,2019-02-13,2019-02-20,154.25,157.02,1.80,5,ts_extend
276,GCHE,S2,ULTRA,8.71,1.74,2019-02-14,2019-02-15,2019-02-19,1432.29,1455.67,1.63,2,rotate_atr20
277,FESH,S2,STRONG,6.58,3.67,2019-02-18,2019-02-19,2019-02-25,5.20,4.99,-4.06,4,rotate_atr20
278,AQUA,S2,BASE,3.12,4.81,2019-02-20,2019-02-21,2019-02-28,149.74,147.41,-1.56,5,ts_extend
279,MAGEP,S2,BASE,4.62,5.55,2019-02-22,2019-02-25,2019-03-04,2.57,3.31,28.94,5,ts_extend
280,SAGO,S2,BASE,3.86,5.69,2019-03-04,2019-03-05,2019-03-18,0.36,0.38,5.89,5,ts_extend
281,KZOS,S2,BASE,3.34,1.59,2019-03-15,2019-03-18,2019-03-25,99.36,99.23,-0.13,5,ts_extend
282,RTSBP,S2,ULTRA,7.69,4.34,2019-03-27,2019-03-28,2019-04-05,0.25,0.24,-1.71,6,ts_extend
283,CHMK,S2,BASE,4.74,1.90,2019-04-08,2019-04-09,2019-04-16,2849.55,2844.98,-0.16,5,ts_extend
284,IRKT,S2,ULTRA,8.94,2.43,2019-04-18,2019-04-19,2019-04-29,43.07,43.00,-0.16,6,ts_extend
285,PMSB,S2,BASE,3.23,3.10,2019-05-10,2019-05-13,2019-05-20,94.35,107.99,14.46,5,ts_extend
286,MTLRP,S2,STRONG,6.27,1.56,2019-05-17,2019-05-20,2019-05-28,113.28,120.64,6.50,6,ts_extend
287,SIBN,S1,BASE,3.57,2.08,2019-05-21,2019-05-22,2019-05-29,380.61,376.00,-1.21,5,ts_extend
288,PMSBP,S2,BASE,3.96,2.45,2019-05-27,2019-05-28,2019-06-04,98.16,99.43,1.29,5,ts_extend
289,GAZP,S1,STRONG,5.24,2.69,2019-06-03,2019-06-04,2019-06-13,230.53,233.45,1.27,6,ts_extend
290,LNZLP,S2,STRONG,6.54,2.05,2019-06-03,2019-06-04,2019-06-13,2744.38,2696.15,-1.76,6,ts_extend
291,MSRS,S2,BASE,3.59,1.47,2019-06-11,2019-06-13,2019-06-14,0.77,0.78,1.77,1,rotate_atr20
292,VGSBP,S2,BASE,3.19,4.64,2019-06-11,2019-06-13,2019-06-20,1.47,1.77,20.19,5,ts_extend
293,BELU,S2,ULTRA,8.10,4.07,2019-06-13,2019-06-14,2019-06-25,478.76,473.55,-1.09,7,ts_extend
294,MRKC,S2,BASE,3.60,2.42,2019-06-19,2019-06-20,2019-06-27,0.30,0.30,-1.56,5,ts_extend
295,UNKL,S2,STRONG,7.09,1.98,2019-06-24,2019-06-25,2019-07-03,2534.05,2515.01,-0.75,6,ts_extend
296,LSNGP,S2,STRONG,5.21,1.63,2019-06-27,2019-06-28,2019-07-02,101.71,102.19,0.47,2,rotate_atr20
297,TASB,S2,STRONG,5.20,2.93,2019-07-01,2019-07-02,2019-07-10,0.25,0.27,6.79,6,ts_extend
298,AFKS,S1,BASE,3.98,1.91,2019-07-02,2019-07-03,2019-07-10,10.92,11.91,9.07,5,ts_extend
299,RTKMP,S2,BASE,3.12,1.54,2019-07-02,2019-07-03,2019-07-05,63.15,65.05,3.00,2,rotate_atr20
300,ABRD,S2,BASE,4.77,2.73,2019-07-04,2019-07-05,2019-07-12,144.23,143.73,-0.35,5,ts_extend
301,MGTS,S2,STRONG,5.42,1.89,2019-07-09,2019-07-10,2019-07-15,2048.27,1852.03,-9.58,3,rotate_atr20
302,KMEZ,S2,BASE,4.39,4.08,2019-07-11,2019-07-12,2019-07-19,529.85,561.12,5.90,5,ts_extend
303,AVAN,S2,BASE,4.03,5.69,2019-07-12,2019-07-15,2019-07-22,691.10,689.10,-0.29,5,ts_extend
304,MRSB,S2,BASE,3.57,2.83,2019-07-24,2019-07-25,2019-08-01,0.40,0.41,1.21,5,ts_extend
305,KAZT,S2,STRONG,5.26,1.96,2019-07-31,2019-08-01,2019-08-09,171.67,180.57,5.18,6,ts_extend
306,BELU,S2,BASE,4.30,2.88,2019-08-08,2019-08-09,2019-08-16,507.81,502.06,-1.13,5,ts_extend
307,HIMCP,S2,BASE,3.15,2.32,2019-08-16,2019-08-19,2019-08-26,6.61,6.62,0.07,5,ts_extend
308,MTLR,S2,BASE,4.43,3.54,2019-08-26,2019-08-27,2019-09-03,61.85,62.25,0.66,5,ts_extend
309,VTBR,S1,STRONG,6.93,1.87,2019-09-04,2019-09-05,2019-09-13,210.36,212.70,1.11,6,ts_extend
310,MGTS,S2,BASE,3.86,2.43,2019-09-05,2019-09-06,2019-09-13,2028.24,2013.14,-0.74,5,ts_extend
311,KGKC,S2,BASE,3.35,12.79,2019-09-12,2019-09-13,2019-09-17,74.12,53.28,-28.12,2,cat_stop
312,YKEN,S2,BASE,3.62,3.96,2019-09-12,2019-09-13,2019-09-20,0.30,0.34,16.61,5,ts_extend
313,SIBN,S1,BASE,3.77,1.47,2019-09-16,2019-09-17,2019-09-24,423.68,419.51,-0.98,5,ts_extend
314,KRKN,S2,BASE,3.05,2.50,2019-09-16,2019-09-17,2019-09-24,9364.96,9302.79,-0.66,5,ts_extend
315,DVEC,S2,ULTRA,8.70,2.37,2019-09-27,2019-09-30,2019-10-08,1.10,1.10,-0.51,6,ts_extend
316,PIKK,S2,BASE,4.12,2.13,2019-10-08,2019-10-09,2019-10-16,385.62,379.61,-1.56,5,ts_extend
317,MTSS,S1,STRONG,5.51,1.39,2019-10-09,2019-10-10,2019-10-18,273.19,268.39,-1.76,6,ts_extend
318,SNGS,S1,BASE,4.31,2.11,2019-10-23,2019-10-24,2019-10-31,43.62,48.15,10.38,5,ts_extend
319,UNKL,S2,BASE,3.32,3.69,2019-10-23,2019-10-24,2019-10-31,3014.82,3100.93,2.86,5,ts_extend
320,GAZP,S1,BASE,3.68,1.77,2019-10-30,2019-10-31,2019-11-08,260.42,268.43,3.08,5,ts_extend
321,BANEP,S2,BASE,3.55,1.31,2019-10-31,2019-11-01,2019-11-11,1768.83,1764.08,-0.27,5,ts_extend
322,VTBR,S1,BASE,3.75,1.84,2019-11-08,2019-11-11,2019-11-18,235.13,236.26,0.48,5,ts_extend
323,MSTT,S2,BASE,3.17,2.19,2019-11-08,2019-11-11,2019-11-18,125.55,126.74,0.95,5,ts_extend
324,AMEZ,S2,BASE,4.67,2.03,2019-11-15,2019-11-18,2019-11-22,4.57,4.54,-0.65,4,rotate_atr20
325,KRSB,S2,ULTRA,7.64,2.22,2019-11-15,2019-11-18,2019-11-26,4.51,4.47,-0.76,6,rotate_atr20
326,AVAN,S2,BASE,4.06,7.84,2019-11-21,2019-11-22,2019-11-29,711.14,700.06,-1.56,5,ts_extend
327,ROST,S2,BASE,3.04,3.82,2019-11-25,2019-11-26,2019-12-03,66.11,65.96,-0.23,5,ts_extend
328,CHGZ,S2,STRONG,5.20,5.77,2019-12-02,2019-12-03,2019-12-18,31.05,38.31,23.40,6,ts_extend
329,MVID,S1,BASE,3.26,2.01,2019-12-04,2019-12-05,2019-12-12,581.03,608.77,4.77,5,ts_extend
330,VLHZ,S2,BASE,3.09,2.42,2019-12-17,2019-12-18,2019-12-25,55.64,55.92,0.50,5,ts_extend
331,TNSE,S2,BASE,4.47,2.09,2019-12-17,2019-12-18,2019-12-25,961.54,946.56,-1.56,5,ts_extend
332,NSVZ,S2,STRONG,5.96,2.44,2019-12-25,2019-12-26,2020-01-09,236.88,236.76,-0.05,6,ts_extend
333,CHMK,S2,ULTRA,9.13,1.65,2020-01-08,2020-01-09,2020-01-13,2759.41,2710.66,-1.77,2,rotate_atr20
334,KOGK,S2,ULTRA,9.53,1.67,2020-01-08,2020-01-09,2020-01-14,498.80,465.25,-6.72,3,rotate_atr20
335,VSMO,S2,ULTRA,7.38,2.62,2020-01-10,2020-01-13,2020-01-15,24439.04,24760.32,1.31,2,rotate_atr20
336,T,S1,BASE,3.21,2.52,2020-01-13,2020-01-14,2020-01-21,1428.68,1466.99,2.68,5,ts_extend
337,HYDR,S1,BASE,3.59,2.04,2020-01-13,2020-01-14,2020-01-21,0.69,0.69,0.59,5,ts_extend
338,VJGZP,S2,STRONG,5.61,3.43,2020-01-13,2020-01-14,2020-01-16,390.62,383.39,-1.85,2,rotate_atr20
339,MISBP,S2,ULTRA,9.79,4.50,2020-01-14,2020-01-15,2020-01-23,10.02,10.39,3.76,6,ts_extend
340,TTLK,S2,STRONG,5.28,6.37,2020-01-15,2020-01-16,2020-01-24,0.36,0.38,6.70,6,ts_extend
341,RUAL,S1,STRONG,5.50,2.29,2020-01-20,2020-01-21,2020-01-29,37.91,37.24,-1.76,6,ts_extend
342,YKENP,S2,BASE,3.46,3.18,2020-01-24,2020-01-27,2020-01-30,0.27,0.28,3.04,3,rotate_atr20
343,KCHE,S2,BASE,4.33,3.40,2020-01-24,2020-01-27,2020-01-31,0.18,0.18,2.81,4,rotate_atr20
344,TASBP,S2,STRONG,5.65,6.33,2020-01-29,2020-01-30,2020-02-07,0.20,0.21,4.00,6,ts_extend
345,LIFE,S2,BASE,4.43,7.68,2020-01-30,2020-01-31,2020-02-07,8.71,10.68,22.57,5,ts_extend
346,ZVEZ,S2,BASE,4.43,3.79,2020-02-07,2020-02-10,2020-02-17,4.79,4.78,-0.28,5,ts_extend
347,MAGE,S2,BASE,3.45,3.88,2020-02-14,2020-02-17,2020-02-25,4.76,5.12,7.60,5,ts_extend
348,MAGEP,S2,BASE,4.96,3.58,2020-02-14,2020-02-17,2020-02-25,3.51,4.08,16.26,5,ts_extend
349,AKRN,S2,STRONG,6.67,1.40,2020-02-27,2020-02-28,2020-03-10,4947.90,5051.63,2.10,6,ts_extend
350,GMKN,S2,BASE,3.23,2.65,2020-03-06,2020-03-10,2020-03-17,212.64,221.24,4.04,5,ts_extend
351,AVAN,S2,STRONG,5.19,5.78,2020-04-01,2020-04-02,2020-04-10,676.08,707.35,4.62,6,ts_extend
352,CNTLP,S2,STRONG,6.80,3.54,2020-04-10,2020-04-13,2020-04-21,17.93,18.47,3.02,6,ts_extend
353,WTCMP,S2,BASE,3.06,8.88,2020-04-24,2020-04-27,2020-05-05,9.70,10.73,10.67,5,ts_extend
354,MGTSP,S2,STRONG,6.21,3.95,2020-04-24,2020-04-27,2020-05-06,2331.72,2395.15,2.72,6,ts_extend
355,WTCM,S2,BASE,3.83,6.30,2020-05-04,2020-05-05,2020-05-13,9.76,9.61,-1.51,5,ts_extend
356,RZSB,S2,BASE,3.35,4.02,2020-05-06,2020-05-07,2020-05-15,7.95,8.11,2.00,5,ts_extend
357,PRMB,S2,STRONG,6.20,5.29,2020-05-19,2020-05-20,2020-05-28,20432.64,29472.77,44.24,6,ts_extend
358,KLSB,S2,ULTRA,8.71,3.92,2020-05-27,2020-05-28,2020-05-29,11.63,11.43,-1.69,1,rotate_atr20
359,KCHEP,S2,ULTRA,9.66,4.18,2020-05-27,2020-05-28,2020-06-05,0.39,0.38,-0.59,6,ts_extend
360,KCHE,S2,BASE,4.23,6.57,2020-05-28,2020-05-29,2020-06-05,0.20,0.23,10.54,5,ts_extend
361,MRKU,S2,BASE,3.94,3.12,2020-06-05,2020-06-08,2020-06-16,0.16,0.16,-0.74,5,ts_extend
362,AFLT,S1,BASE,3.86,2.62,2020-06-08,2020-06-09,2020-06-17,92.55,92.52,-0.03,5,ts_extend
363,VSMO,S2,ULTRA,8.51,2.26,2020-06-09,2020-06-10,2020-06-19,20452.67,24059.72,17.64,6,ts_extend
364,KLSB,S2,BASE,3.63,3.63,2020-06-16,2020-06-17,2020-06-25,11.92,12.21,2.41,5,ts_extend
365,MISBP,S2,BASE,4.43,3.53,2020-06-23,2020-06-25,2020-07-03,12.02,12.99,8.11,5,ts_extend
366,MSNG,S2,BASE,3.31,3.01,2020-07-06,2020-07-07,2020-07-14,2.14,2.12,-1.23,5,ts_extend
367,SLEN,S2,BASE,3.50,3.89,2020-07-06,2020-07-07,2020-07-14,4.70,4.69,-0.25,5,ts_extend
368,KRKOP,S2,STRONG,5.30,3.31,2020-07-13,2020-07-14,2020-07-22,6.25,8.48,35.62,6,ts_extend
369,VTBR,S1,BASE,3.90,1.46,2020-07-20,2020-07-21,2020-07-28,190.65,194.42,1.98,5,ts_extend
370,ENPG,S2,STRONG,5.53,1.70,2020-07-22,2020-07-23,2020-07-28,663.56,746.30,12.47,3,rotate_atr20
371,UWGN,S2,BASE,4.62,1.60,2020-07-23,2020-07-24,2020-07-27,238.28,237.62,-0.28,1,rotate_atr20
372,RUSI,S2,ULTRA,8.55,3.94,2020-07-24,2020-07-27,2020-07-30,40.66,29.23,-28.12,3,cat_stop
373,KROT,S2,ULTRA,8.13,3.83,2020-07-27,2020-07-28,2020-08-05,390.62,387.27,-0.86,6,ts_extend
374,AMEZ,S2,BASE,4.06,2.58,2020-07-29,2020-07-30,2020-08-06,4.31,5.36,24.20,5,ts_extend
375,MVID,S2,BASE,3.55,2.73,2020-08-04,2020-08-05,2020-08-12,481.77,484.63,0.59,5,ts_extend
376,RTKM,S1,BASE,3.80,1.96,2020-08-05,2020-08-06,2020-08-13,96.71,98.02,1.35,5,max_hold
377,RASP,S1,BASE,4.53,2.24,2020-08-05,2020-08-06,2020-08-13,111.34,114.00,2.39,5,ts_extend
378,TTLK,S2,BASE,3.71,2.26,2020-08-05,2020-08-06,2020-08-07,0.32,0.31,-2.70,1,rotate_atr20
379,STSBP,S2,BASE,3.54,3.74,2020-08-06,2020-08-07,2020-08-14,0.54,0.57,6.16,5,ts_extend
380,YKEN,S2,STRONG,5.41,4.01,2020-08-11,2020-08-12,2020-08-20,0.48,0.51,7.11,6,ts_extend
381,YRSB,S2,BASE,3.48,2.45,2020-08-13,2020-08-14,2020-08-21,188.30,187.04,-0.67,5,ts_extend
382,MVID,S2,BASE,4.66,3.23,2020-08-25,2020-08-26,2020-09-02,585.44,584.75,-0.12,5,ts_extend
383,FESH,S2,BASE,4.23,2.94,2020-09-10,2020-09-11,2020-09-18,8.27,9.73,17.56,5,ts_extend
384,GEMA,S2,STRONG,5.53,1.43,2020-09-24,2020-09-25,2020-09-28,61.60,60.90,-1.13,1,rotate_atr20
385,YAKG,S2,BASE,3.84,1.73,2020-09-24,2020-09-25,2020-10-02,48.78,54.09,10.90,5,ts_extend
386,ENPG,S2,BASE,3.77,2.52,2020-09-25,2020-09-28,2020-10-05,705.63,868.75,23.12,5,ts_extend
387,SNGSP,S1,BASE,3.33,1.41,2020-09-29,2020-09-30,2020-10-07,39.01,39.32,0.78,5,ts_extend
388,AQUA,S2,BASE,4.31,2.51,2020-10-02,2020-10-05,2020-10-12,256.41,258.41,0.78,5,ts_extend
389,TTLK,S2,BASE,3.54,2.46,2020-10-09,2020-10-12,2020-10-19,0.35,0.35,0.41,5,ts_extend
390,MRKS,S2,BASE,4.34,1.87,2020-10-09,2020-10-12,2020-10-19,0.27,0.28,3.44,5,ts_extend
391,ZILL,S2,BASE,3.56,3.88,2020-10-16,2020-10-19,2020-10-26,2654.24,2731.77,2.92,5,ts_extend
392,BLNG,S2,BASE,3.89,2.81,2020-10-16,2020-10-19,2020-10-26,4.29,4.28,-0.25,5,ts_extend
393,MISB,S2,STRONG,6.19,1.85,2020-10-26,2020-10-27,2020-10-29,12.62,11.58,-8.23,2,rotate_atr20
394,MRSB,S2,BASE,3.26,2.33,2020-10-26,2020-10-27,2020-11-03,0.44,0.44,-1.49,5,ts_extend
395,TNSE,S2,ULTRA,7.89,3.44,2020-10-28,2020-10-29,2020-11-09,1021.63,1029.45,0.77,6,ts_extend
396,PHOR,S1,BASE,3.34,1.93,2020-11-06,2020-11-09,2020-11-16,2972.75,3016.27,1.46,5,ts_extend
397,TTLK,S2,BASE,3.71,3.02,2020-11-06,2020-11-09,2020-11-16,0.38,0.38,0.35,5,ts_extend
398,MRKC,S2,STRONG,5.42,2.30,2020-11-06,2020-11-09,2020-11-17,0.32,0.32,-0.00,6,ts_extend
