=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:04:49
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.8
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.45
Макс дн. доходность %,10
VR подтверждение,1.5
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,22
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,865
Средняя доходность %,4.56
Медианная доходность %,1.63
Win rate %,69.6
Profit factor,5.78
Sharpe,2.56
Макс просадка %,36.53
Общая доходность %,1237228902.20
CAGR %,0.00
Макс выигрыш %,126.89
Макс проигрыш %,-22.12
Ср. выигрыш %,7.92
Ср. проигрыш %,3.13
Макс серия побед,20
Макс серия потерь,7
Ср. удержание дней,5.1
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
398,URKZ,S2,BASE,4.90,2.37,2021-03-12,2021-03-15,2021-03-22,177.68,178.97,0.72,5,ts_extend
399,NFAZ,S2,BASE,3.93,6.05,2021-03-19,2021-03-22,2021-03-29,366.59,391.80,6.88,5,ts_extend
400,TNSE,S2,ULTRA,9.61,1.91,2021-03-29,2021-03-30,2021-04-07,1021.63,1019.65,-0.19,6,ts_extend
401,BRZL,S2,BASE,4.21,2.16,2021-04-06,2021-04-07,2021-04-09,1133.81,1115.21,-1.64,2,rotate_atr20
402,MRSB,S2,BASE,3.61,2.82,2021-04-06,2021-04-07,2021-04-14,0.40,0.40,-1.47,5,ts_extend
403,KUZB,S2,BASE,4.38,4.33,2021-04-08,2021-04-09,2021-04-16,0.02,0.02,7.52,5,ts_extend
404,RZSB,S2,ULTRA,8.62,3.30,2021-04-14,2021-04-15,2021-04-26,15.62,17.12,9.56,7,ts_extend
405,MTLRP,S2,BASE,4.96,2.11,2021-04-16,2021-04-19,2021-04-22,78.98,79.52,0.69,3,rotate_atr20
406,KZOSP,S2,BASE,4.96,4.56,2021-04-21,2021-04-22,2021-04-29,24.30,46.42,91.02,5,ts_extend
407,RASP,S1,BASE,4.92,3.09,2021-04-22,2021-04-23,2021-04-30,239.64,242.82,1.32,5,ts_extend
408,MRSB,S2,STRONG,5.88,3.30,2021-04-29,2021-04-30,2021-05-11,0.41,0.43,4.07,6,ts_extend
409,URKZ,S2,STRONG,6.69,1.92,2021-05-10,2021-05-11,2021-05-19,176.08,181.55,3.11,6,ts_extend
410,MISBP,S2,STRONG,6.80,2.50,2021-05-18,2021-05-19,2021-05-20,12.42,11.48,-7.55,1,rotate_atr20
411,MISB,S2,ULTRA,8.42,2.84,2021-05-18,2021-05-19,2021-05-27,14.82,14.53,-1.96,6,ts_extend
412,AMEZ,S2,BASE,4.31,6.69,2021-05-19,2021-05-20,2021-05-27,11.89,12.50,5.16,5,ts_extend
413,MTLR,S1,STRONG,6.33,3.80,2021-05-21,2021-05-24,2021-06-01,82.93,82.48,-0.54,6,ts_extend
414,MSNG,S2,STRONG,5.51,2.03,2021-05-26,2021-05-27,2021-06-07,2.43,2.45,0.83,7,max_hold
415,RNFT,S2,ULTRA,7.70,2.93,2021-06-04,2021-06-07,2021-06-11,179.09,173.12,-3.33,4,rotate_atr20
416,DZRDP,S2,STRONG,5.94,3.86,2021-06-04,2021-06-07,2021-06-15,1862.98,1830.24,-1.76,6,ts_extend
417,LNZL,S2,BASE,3.73,5.38,2021-06-10,2021-06-11,2021-06-18,32922.59,34257.90,4.06,5,ts_extend
418,KAZTP,S2,ULTRA,8.84,2.63,2021-06-15,2021-06-16,2021-06-23,261.42,292.33,11.83,5,rotate_atr20
419,ABRD,S2,ULTRA,9.59,2.08,2021-06-17,2021-06-18,2021-06-21,201.32,200.18,-0.57,1,rotate_atr20
420,KAZT,S2,STRONG,5.68,3.36,2021-06-18,2021-06-21,2021-06-29,315.70,324.59,2.82,6,ts_extend
421,SAGO,S2,STRONG,5.68,4.35,2021-06-22,2021-06-23,2021-07-01,0.69,0.73,5.50,6,ts_extend
422,MRKK,S2,STRONG,6.13,3.24,2021-06-30,2021-07-01,2021-07-09,28.75,28.79,0.14,6,ts_extend
423,MGNZ,S2,BASE,4.03,2.24,2021-07-13,2021-07-14,2021-07-16,10136.19,10133.76,-0.02,2,rotate_atr20
424,AMEZ,S2,BASE,4.90,4.02,2021-07-13,2021-07-14,2021-07-21,12.45,12.74,2.28,5,ts_extend
425,MTLR,S1,BASE,3.87,3.03,2021-07-14,2021-07-15,2021-07-22,79.49,79.36,-0.15,5,ts_extend
426,AQUA,S2,BASE,4.50,3.72,2021-07-15,2021-07-16,2021-07-23,434.19,438.07,0.89,5,ts_extend
427,AMEZ,S2,STRONG,6.32,4.72,2021-07-26,2021-07-27,2021-08-04,17.95,18.50,3.04,6,ts_extend
428,PIKK,S1,BASE,4.04,2.27,2021-07-28,2021-07-29,2021-08-05,1140.12,1190.95,4.46,5,ts_extend
429,DIOD,S2,STRONG,6.37,5.50,2021-08-05,2021-08-06,2021-08-16,9.31,9.20,-1.28,6,ts_extend
430,BELU,S1,STRONG,5.41,3.37,2021-08-09,2021-08-10,2021-08-18,2987.77,3752.87,25.61,6,ts_extend
431,LIFE,S2,BASE,3.91,3.50,2021-08-13,2021-08-16,2021-08-23,6.58,6.58,0.08,5,ts_extend
432,MTLRP,S2,BASE,3.69,3.00,2021-08-20,2021-08-23,2021-08-30,157.95,252.05,59.57,5,max_hold
433,SGZH,S1,BASE,4.68,2.14,2021-08-25,2021-08-26,2021-09-02,8.04,8.86,10.17,5,ts_extend
434,KMAZ,S2,ULTRA,9.91,1.97,2021-08-27,2021-08-30,2021-09-07,94.55,135.01,42.79,6,ts_extend
435,RUAL,S1,BASE,4.57,2.44,2021-09-02,2021-09-03,2021-09-10,62.50,69.30,10.88,5,ts_extend
436,MRKZ,S2,BASE,4.60,1.91,2021-09-06,2021-09-07,2021-09-09,0.06,0.06,1.58,2,rotate_atr20
437,FESH,S2,BASE,4.69,2.98,2021-09-06,2021-09-07,2021-09-14,22.00,23.14,5.22,5,max_hold
438,HIMCP,S2,ULTRA,9.79,3.00,2021-09-08,2021-09-09,2021-09-17,9.47,13.32,40.77,6,ts_extend
439,NFAZ,S2,ULTRA,7.35,4.56,2021-09-13,2021-09-14,2021-09-22,405.45,436.29,7.61,6,ts_extend
440,MRKZ,S2,BASE,3.73,2.24,2021-09-16,2021-09-17,2021-09-21,0.06,0.06,-3.34,2,rotate_atr20
441,SMLT,S1,BASE,4.19,5.32,2021-09-17,2021-09-20,2021-09-27,5489.77,5660.43,3.11,5,ts_extend
442,RTSB,S2,ULTRA,7.77,5.18,2021-09-20,2021-09-21,2021-09-29,0.54,0.64,16.96,6,ts_extend
443,NVTK,S1,BASE,4.27,3.33,2021-09-24,2021-09-27,2021-10-04,1869.99,1949.88,4.27,5,max_hold
444,MGTS,S2,BASE,4.05,2.53,2021-09-24,2021-09-27,2021-10-04,2088.34,2608.72,24.92,5,ts_extend
445,USBN,S2,BASE,4.28,2.62,2021-09-28,2021-09-29,2021-10-05,0.10,0.11,11.71,4,rotate_atr20
446,GEMA,S2,STRONG,5.16,3.74,2021-10-01,2021-10-04,2021-10-12,95.25,98.59,3.50,6,ts_extend
447,ROSN,S1,STRONG,5.60,2.79,2021-10-04,2021-10-05,2021-10-13,656.30,651.69,-0.70,6,ts_extend
448,KZOS,S2,ULTRA,7.83,3.97,2021-10-04,2021-10-05,2021-10-13,111.38,111.38,-0.00,6,ts_extend
449,RASP,S1,BASE,5.08,4.09,2021-10-12,2021-10-13,2021-10-20,445.01,483.75,8.70,5,ts_extend
450,KRSBP,S2,ULTRA,7.14,1.89,2021-10-12,2021-10-13,2021-10-14,9.92,9.84,-0.72,1,rotate_atr20
451,YRSBP,S2,BASE,4.08,4.27,2021-10-12,2021-10-13,2021-10-20,100.16,108.29,8.11,5,ts_extend
452,PMSB,S2,BASE,4.84,5.56,2021-10-13,2021-10-14,2021-10-21,179.59,178.28,-0.73,5,ts_extend
453,KCHE,S2,BASE,4.67,2.30,2021-10-19,2021-10-20,2021-10-27,0.22,0.31,37.42,5,ts_extend
454,IGST,S2,ULTRA,8.44,5.49,2021-10-20,2021-10-21,2021-10-29,1893.02,2107.92,11.35,6,ts_extend
455,BELU,S1,ULTRA,7.26,3.41,2021-10-21,2021-10-22,2021-11-01,3826.11,4078.58,6.60,6,ts_extend
456,LIFE,S2,STRONG,6.34,3.74,2021-10-26,2021-10-27,2021-11-05,6.45,6.47,0.29,6,ts_extend
457,KROT,S2,STRONG,5.52,3.75,2021-10-29,2021-11-01,2021-11-10,445.21,453.88,1.95,6,ts_extend
458,VRSB,S2,BASE,4.28,12.02,2021-11-03,2021-11-05,2021-11-11,338.54,263.64,-22.12,4,cat_stop
459,SVAV,S2,STRONG,5.11,3.57,2021-11-10,2021-11-11,2021-11-19,237.38,236.27,-0.47,6,ts_extend
460,ABIO,S1,STRONG,5.16,7.58,2021-11-12,2021-11-15,2021-11-23,149.23,156.21,4.68,6,ts_extend
461,MRKZ,S2,STRONG,5.89,3.94,2021-11-18,2021-11-19,2021-11-29,0.06,0.06,-0.62,6,ts_extend
462,OKEY,S2,STRONG,5.23,2.74,2021-11-26,2021-11-29,2021-12-07,49.33,49.49,0.34,6,ts_extend
463,SMLT,S1,BASE,3.64,2.67,2021-12-02,2021-12-03,2021-12-10,5118.18,5188.30,1.37,5,ts_extend
464,GAZAP,S2,STRONG,5.58,2.71,2021-12-15,2021-12-16,2021-12-24,360.58,375.29,4.08,6,ts_extend
465,IRKT,S2,BASE,3.89,4.01,2021-12-24,2021-12-27,2022-01-04,23.28,22.91,-1.56,5,ts_extend
466,LSRG,S1,ULTRA,7.52,3.91,2022-01-11,2022-01-12,2022-01-20,714.94,712.97,-0.28,6,ts_extend
467,ZILL,S2,STRONG,6.10,3.98,2022-01-11,2022-01-12,2022-01-20,4607.36,4695.99,1.92,6,ts_extend
468,ENPG,S1,BASE,3.82,4.56,2022-01-19,2022-01-20,2022-01-27,906.45,911.08,0.51,5,ts_extend
469,MFGS,S2,ULTRA,8.12,2.48,2022-01-25,2022-01-26,2022-02-03,355.57,392.17,10.29,6,ts_extend
470,CHKZ,S2,ULTRA,8.96,5.80,2022-02-03,2022-02-04,2022-02-14,6870.98,7333.61,6.73,6,ts_extend
471,IGST,S2,ULTRA,7.49,8.23,2022-02-11,2022-02-14,2022-02-22,2814.50,4857.04,72.57,6,ts_extend
472,IGSTP,S2,ULTRA,8.62,8.19,2022-02-11,2022-02-14,2022-02-22,2796.47,4902.14,75.30,6,ts_extend
473,ABIO,S1,BASE,5.07,7.10,2022-02-16,2022-02-17,2022-02-21,111.60,86.91,-22.12,2,cat_stop
474,SVET,S2,BASE,3.99,8.69,2022-03-30,2022-03-31,2022-04-07,79.83,80.67,1.06,5,ts_extend
475,FESH,S2,STRONG,5.38,12.03,2022-04-14,2022-04-15,2022-04-25,36.43,38.96,6.96,6,ts_extend
476,LNZLP,S2,STRONG,5.60,12.00,2022-04-14,2022-04-15,2022-04-25,2298.67,2451.15,6.63,6,ts_extend
477,WTCMP,S2,BASE,4.47,6.83,2022-04-28,2022-04-29,2022-05-12,8.69,8.56,-1.56,5,ts_extend
478,PMSB,S2,BASE,4.94,5.75,2022-05-11,2022-05-12,2022-05-19,169.27,131.82,-22.12,5,cat_stop
479,SNGSP,S1,BASE,4.49,2.76,2022-05-17,2022-05-18,2022-05-25,33.35,39.38,18.06,5,ts_extend
480,MISB,S2,BASE,4.89,4.09,2022-05-18,2022-05-19,2022-05-26,15.12,18.41,21.72,5,ts_extend
481,GAZP,S1,BASE,4.90,3.74,2022-05-26,2022-05-27,2022-06-03,294.97,297.30,0.79,5,ts_extend
482,TGKA,S2,BASE,3.61,3.87,2022-05-26,2022-05-27,2022-06-03,0.01,0.01,8.03,5,ts_extend
483,MSNG,S2,STRONG,6.78,3.61,2022-06-02,2022-06-03,2022-06-14,2.06,2.07,0.37,6,ts_extend
484,HYDR,S1,ULTRA,9.03,2.41,2022-06-03,2022-06-06,2022-06-15,0.82,0.82,-0.32,6,ts_extend
485,AKRN,S1,ULTRA,8.11,4.65,2022-06-20,2022-06-21,2022-06-29,17427.84,18334.02,5.20,6,ts_extend
486,YKEN,S2,BASE,4.93,2.32,2022-06-22,2022-06-23,2022-06-30,0.28,0.29,4.38,5,ts_extend
487,RTKM,S1,BASE,4.21,2.05,2022-06-28,2022-06-29,2022-07-06,67.11,66.06,-1.56,5,ts_extend
488,PIKK,S1,ULTRA,7.42,3.97,2022-06-28,2022-06-29,2022-07-07,738.28,774.54,4.91,6,ts_extend
489,AMEZ,S2,BASE,5.09,4.99,2022-07-01,2022-07-04,2022-07-11,21.93,22.15,1.00,5,ts_extend
490,VRSB,S2,STRONG,5.20,3.20,2022-07-11,2022-07-12,2022-07-20,167.07,164.13,-1.76,6,ts_extend
491,ARSA,S2,BASE,4.57,3.33,2022-07-19,2022-07-20,2022-07-27,5.68,5.69,0.19,5,ts_extend
492,MVID,S1,BASE,3.62,4.13,2022-07-27,2022-07-28,2022-08-04,200.12,200.72,0.30,5,ts_extend
493,KZOS,S2,BASE,4.42,3.01,2022-07-27,2022-07-28,2022-08-04,72.32,76.78,6.18,5,ts_extend
494,NKNC,S2,STRONG,7.02,3.20,2022-07-27,2022-07-28,2022-08-05,83.48,83.90,0.50,6,ts_extend
495,LENT,S2,BASE,3.71,5.18,2022-08-04,2022-08-05,2022-08-12,796.27,886.08,11.28,5,max_hold
496,RASP,S1,BASE,4.78,4.24,2022-08-09,2022-08-10,2022-08-17,319.01,322.45,1.08,5,ts_extend
497,FESH,S2,STRONG,5.79,4.06,2022-08-12,2022-08-15,2022-08-23,30.77,31.14,1.21,6,ts_extend
498,NFAZ,S2,STRONG,6.93,4.97,2022-08-12,2022-08-15,2022-08-23,330.53,345.32,4.48,6,ts_extend
499,SPBE,S1,STRONG,6.87,8.57,2022-08-16,2022-08-17,2022-08-25,214.94,225.96,5.12,6,ts_extend
500,MSTT,S2,STRONG,5.34,2.01,2022-08-22,2022-08-23,2022-08-25,80.63,80.17,-0.57,2,rotate_atr20
501,GCHE,S2,ULTRA,7.64,3.18,2022-08-22,2022-08-23,2022-08-31,2854.56,2878.89,0.85,6,rotate_atr20
502,LNZL,S2,STRONG,5.92,5.07,2022-08-24,2022-08-25,2022-09-02,11338.11,12781.36,12.73,6,ts_extend
503,PIKK,S1,BASE,4.80,2.57,2022-08-29,2022-08-30,2022-09-06,749.70,773.76,3.21,5,ts_extend
504,AFLT,S1,BASE,4.89,1.86,2022-08-29,2022-08-30,2022-09-06,28.79,30.77,6.90,5,ts_extend
505,CHMK,S2,ULTRA,8.01,5.01,2022-08-30,2022-08-31,2022-09-08,3926.27,4362.91,11.12,6,ts_extend
506,BANE,S2,ULTRA,7.66,2.31,2022-09-01,2022-09-02,2022-09-05,1091.74,1120.20,2.61,1,rotate_atr20
507,MDMG,S2,STRONG,6.23,3.93,2022-09-02,2022-09-05,2022-09-13,474.76,504.97,6.36,6,ts_extend
508,OGKB,S1,ULTRA,8.53,1.92,2022-09-05,2022-09-06,2022-09-14,0.54,0.55,2.91,6,ts_extend
509,RNFT,S2,STRONG,5.48,4.87,2022-09-08,2022-09-09,2022-09-19,97.36,101.19,3.94,6,ts_extend
510,RUSI,S2,ULTRA,9.05,4.95,2022-09-12,2022-09-13,2022-09-21,53.18,54.90,3.23,6,ts_extend
511,JNOSP,S2,ULTRA,8.86,3.85,2022-09-16,2022-09-19,2022-09-26,11.28,8.78,-22.12,5,cat_stop
512,IRKT,S2,STRONG,7.02,4.31,2022-09-21,2022-09-22,2022-09-26,47.00,36.60,-22.12,2,cat_stop
513,ALRS,S1,BASE,3.70,5.47,2022-10-05,2022-10-06,2022-10-13,67.17,67.93,1.13,5,ts_extend
514,BSPBP,S2,BASE,4.93,5.29,2022-10-19,2022-10-20,2022-10-27,18.03,18.51,2.65,5,ts_extend
515,MSRS,S2,ULTRA,7.33,3.77,2022-10-27,2022-10-28,2022-11-08,0.98,0.98,-0.12,6,ts_extend
516,STSBP,S2,ULTRA,7.61,3.51,2022-10-27,2022-10-28,2022-11-09,0.68,0.71,4.55,7,ts_extend
517,MISB,S2,STRONG,5.24,2.18,2022-11-07,2022-11-08,2022-11-11,14.42,18.47,28.06,3,rotate_atr20
518,NMTP,S2,BASE,4.75,4.47,2022-11-08,2022-11-09,2022-11-16,4.73,4.87,3.07,5,ts_extend
519,USBN,S2,BASE,5.03,4.69,2022-11-10,2022-11-11,2022-11-18,0.07,0.07,2.99,5,ts_extend
520,SIBN,S1,ULTRA,7.84,2.55,2022-11-16,2022-11-17,2022-11-28,460.74,461.73,0.22,7,ts_extend
521,NKHP,S2,STRONG,5.21,3.09,2022-11-17,2022-11-18,2022-11-28,303.48,304.55,0.35,6,ts_extend
522,MRKZ,S2,ULTRA,7.70,3.93,2022-11-25,2022-11-28,2022-12-06,0.02,0.03,3.12,6,ts_extend
523,MRKC,S2,STRONG,6.93,2.94,2022-11-25,2022-11-28,2022-12-07,0.29,0.29,-0.89,7,ts_extend
524,SNGS,S1,BASE,4.71,2.82,2022-12-02,2022-12-05,2022-12-12,22.93,22.66,-1.16,5,ts_extend
525,RENI,S2,ULTRA,9.19,2.50,2022-12-06,2022-12-07,2022-12-15,55.23,59.04,6.90,6,ts_extend
526,MRKZ,S2,STRONG,6.39,3.68,2022-12-14,2022-12-15,2022-12-23,0.03,0.03,9.43,6,ts_extend
527,PRMB,S2,BASE,4.04,2.40,2022-12-22,2022-12-23,2022-12-30,34855.68,35439.21,1.67,5,ts_extend
528,ZVEZ,S2,STRONG,5.15,2.72,2022-12-22,2022-12-23,2023-01-03,3.76,3.78,0.57,6,ts_extend
529,MTLRP,S1,BASE,4.25,2.20,2022-12-30,2023-01-03,2023-01-10,151.24,152.09,0.56,5,ts_extend
530,KCHE,S2,ULTRA,9.46,2.32,2022-12-30,2023-01-03,2023-01-11,0.19,0.19,2.90,6,ts_extend
531,KCHEP,S2,ULTRA,9.13,2.32,2023-01-10,2023-01-11,2023-01-12,0.32,0.32,0.94,1,rotate_atr20
532,EELT,S2,BASE,4.27,3.13,2023-01-10,2023-01-11,2023-01-13,6.95,6.97,0.26,2,rotate_atr20
533,IRKT,S2,BASE,4.06,4.64,2023-01-11,2023-01-12,2023-01-19,46.45,51.72,11.34,5,ts_extend
534,POSI,S1,BASE,4.99,2.14,2023-01-12,2023-01-13,2023-01-20,1349.36,1358.50,0.68,5,ts_extend
535,MRKV,S2,STRONG,6.07,5.48,2023-01-12,2023-01-13,2023-01-23,0.03,0.03,7.88,6,ts_extend
536,MDMG,S2,BASE,4.59,2.49,2023-01-18,2023-01-19,2023-01-26,449.62,447.72,-0.42,5,ts_extend
537,SPBE,S1,STRONG,5.15,4.88,2023-01-20,2023-01-23,2023-01-31,160.76,157.93,-1.76,6,ts_extend
538,MFGSP,S2,STRONG,5.12,4.80,2023-01-24,2023-01-25,2023-02-02,300.48,304.06,1.19,6,ts_extend
539,ZVEZ,S2,ULTRA,8.05,4.59,2023-01-25,2023-01-26,2023-02-03,4.37,4.79,9.79,6,ts_extend
540,SMLT,S1,BASE,4.07,1.91,2023-01-31,2023-02-01,2023-02-08,2567.60,2591.98,0.95,5,ts_extend
541,IRKT,S2,BASE,3.85,4.36,2023-02-01,2023-02-02,2023-02-09,58.47,61.58,5.32,5,max_hold
542,CNTL,S2,ULTRA,7.80,5.53,2023-02-03,2023-02-06,2023-02-14,13.80,13.67,-0.98,6,ts_extend
543,KZOSP,S2,ULTRA,8.05,7.00,2023-02-08,2023-02-09,2023-02-17,30.25,33.04,9.23,6,ts_extend
544,NKNCP,S2,STRONG,6.23,3.19,2023-02-13,2023-02-14,2023-02-22,87.20,86.06,-1.31,6,ts_extend
545,RTGZ,S2,ULTRA,7.93,3.17,2023-02-27,2023-02-28,2023-03-09,25941.44,35491.52,36.81,6,ts_extend
546,PHOR,S1,ULTRA,8.57,2.71,2023-03-03,2023-03-06,2023-03-15,7174.46,7044.38,-1.81,6,ts_extend
547,FESH,S2,BASE,3.92,1.99,2023-03-07,2023-03-09,2023-03-16,35.02,35.03,0.03,5,ts_extend
548,TORS,S2,BASE,3.79,6.20,2023-03-15,2023-03-16,2023-03-23,0.40,0.50,25.94,5,ts_extend
549,NKSH,S2,STRONG,6.11,3.34,2023-03-22,2023-03-23,2023-03-31,29.09,35.47,21.93,6,ts_extend
550,BSPBP,S2,STRONG,6.27,3.92,2023-03-22,2023-03-23,2023-03-31,29.60,31.93,7.88,6,ts_extend
551,UPRO,S1,BASE,5.05,2.25,2023-03-28,2023-03-29,2023-04-05,1.96,1.93,-1.46,5,ts_extend
552,TGKA,S2,BASE,4.16,1.98,2023-03-30,2023-03-31,2023-04-03,0.01,0.01,2.13,1,rotate_atr20
553,ENPG,S2,BASE,4.47,2.28,2023-03-30,2023-03-31,2023-04-04,434.69,430.31,-1.01,2,rotate_atr20
554,GAZA,S2,BASE,3.98,5.66,2023-03-31,2023-04-03,2023-04-10,751.20,781.14,3.99,5,ts_extend
555,CHKZ,S2,STRONG,6.79,4.56,2023-04-03,2023-04-04,2023-04-12,14683.46,14952.52,1.83,6,ts_extend
556,SNGS,S1,BASE,4.96,2.01,2023-04-04,2023-04-05,2023-04-10,25.10,25.14,0.20,3,rotate_atr20
557,SNGSP,S1,STRONG,7.04,2.04,2023-04-04,2023-04-05,2023-04-13,34.25,34.68,1.24,6,ts_extend
558,FLOT,S1,STRONG,6.17,3.25,2023-04-07,2023-04-10,2023-04-18,65.72,66.50,1.18,6,ts_extend
559,STSB,S2,BASE,4.53,3.38,2023-04-07,2023-04-10,2023-04-17,1.07,1.23,15.50,5,max_hold
560,RENI,S2,ULTRA,8.69,3.45,2023-04-11,2023-04-12,2023-04-20,64.80,67.51,4.18,6,ts_extend
561,TRMK,S1,ULTRA,8.24,2.81,2023-04-17,2023-04-18,2023-04-26,117.31,117.14,-0.14,6,ts_extend
562,VEON-RX,S2,BASE,4.84,4.71,2023-04-17,2023-04-18,2023-04-25,48.78,59.07,21.09,5,ts_extend
563,BANE,S2,STRONG,5.63,2.26,2023-04-19,2023-04-20,2023-04-24,1298.07,1313.40,1.18,2,rotate_atr20
564,ASSB,S2,ULTRA,8.41,4.73,2023-04-21,2023-04-24,2023-05-02,1.45,1.13,-22.12,5,cat_stop
565,LSRG,S2,ULTRA,7.54,1.97,2023-04-24,2023-04-25,2023-04-27,567.71,575.88,1.44,2,rotate_atr20
566,PIKK,S1,ULTRA,9.68,1.93,2023-04-25,2023-04-26,2023-04-28,703.82,687.80,-2.28,2,rotate_atr20
567,SMLT,S1,STRONG,5.63,2.37,2023-04-25,2023-04-26,2023-05-05,2769.42,2838.23,2.48,6,ts_extend
568,USBN,S2,ULTRA,9.38,3.66,2023-04-26,2023-04-27,2023-05-08,0.11,0.12,8.53,6,ts_extend
569,VTBR,S1,BASE,4.00,3.23,2023-04-27,2023-04-28,2023-05-08,111.28,112.59,1.18,5,ts_extend
570,MRKU,S2,STRONG,6.01,3.30,2023-04-28,2023-05-02,2023-05-11,0.24,0.24,0.97,6,ts_extend
571,MFGS,S2,BASE,4.82,4.22,2023-05-12,2023-05-15,2023-05-22,438.70,450.37,2.66,5,ts_extend
572,MTSS,S1,BASE,3.71,2.14,2023-05-15,2023-05-16,2023-05-23,294.27,310.04,5.36,5,ts_extend
573,JNOSP,S2,STRONG,6.21,2.84,2023-05-19,2023-05-22,2023-05-30,14.36,14.58,1.51,6,ts_extend
574,FLOT,S1,STRONG,5.23,3.10,2023-05-26,2023-05-29,2023-06-06,76.41,96.25,25.96,6,ts_extend
575,RZSB,S2,BASE,4.09,4.21,2023-05-29,2023-05-30,2023-06-02,42.57,33.15,-22.12,3,cat_stop
576,MDMG,S2,STRONG,6.19,2.97,2023-06-01,2023-06-02,2023-06-13,634.71,644.27,1.51,6,ts_extend
577,OZON,S1,STRONG,6.35,2.86,2023-06-07,2023-06-08,2023-06-19,1952.12,2023.80,3.67,6,ts_extend
578,VSYDP,S2,STRONG,5.75,2.28,2023-06-09,2023-06-13,2023-06-21,6850.94,7564.68,10.42,6,ts_extend
579,MGNT,S1,BASE,5.02,2.80,2023-06-16,2023-06-19,2023-06-26,4892.82,4920.14,0.56,5,ts_extend
580,ROLO,S2,ULTRA,9.96,1.82,2023-06-20,2023-06-21,2023-06-22,0.76,0.76,0.63,1,rotate_atr20
581,MAGEP,S2,ULTRA,9.25,3.87,2023-06-20,2023-06-21,2023-06-29,4.74,4.73,-0.25,6,ts_extend
582,ZVEZ,S2,BASE,3.92,3.71,2023-06-21,2023-06-22,2023-06-29,6.23,6.86,10.05,5,ts_extend
583,PMSBP,S2,BASE,4.94,3.42,2023-06-28,2023-06-29,2023-07-06,170.27,186.06,9.27,5,ts_extend
584,SGZH,S1,STRONG,5.35,2.36,2023-06-29,2023-06-30,2023-07-10,5.85,6.31,7.79,6,ts_extend
585,PAZA,S2,STRONG,6.34,3.37,2023-07-05,2023-07-06,2023-07-12,11237.95,11781.12,4.83,4,rotate_atr20
586,ENPG,S2,BASE,4.03,3.50,2023-07-05,2023-07-06,2023-07-13,489.18,486.90,-0.47,5,ts_extend
587,LNZLP,S1,STRONG,6.08,2.35,2023-07-11,2023-07-12,2023-07-20,3145.02,3094.64,-1.60,6,ts_extend
588,KGKCP,S2,STRONG,6.94,5.31,2023-07-11,2023-07-12,2023-07-20,66.11,71.32,7.89,6,ts_extend
589,NFAZ,S2,ULTRA,8.78,3.79,2023-07-13,2023-07-14,2023-07-24,408.15,408.84,0.17,6,ts_extend
590,RASP,S1,ULTRA,7.37,1.84,2023-07-19,2023-07-20,2023-07-26,328.57,332.87,1.31,4,rotate_atr20
591,KZOSP,S1,STRONG,5.83,2.08,2023-07-19,2023-07-20,2023-07-27,30.31,31.21,2.97,5,rotate_atr20
592,CNTLP,S2,ULTRA,8.27,1.94,2023-07-19,2023-07-20,2023-07-25,12.78,13.32,4.21,3,rotate_atr20
593,BRZL,S2,ULTRA,8.76,2.57,2023-07-21,2023-07-24,2023-07-28,1397.23,1382.78,-1.03,4,rotate_atr20
594,CHMK,S2,STRONG,5.13,3.61,2023-07-24,2023-07-25,2023-08-02,7086.32,7515.56,6.06,6,ts_extend
595,NMTP,S1,BASE,3.69,3.16,2023-07-25,2023-07-26,2023-08-02,10.01,11.89,18.78,5,max_hold
596,SVAV,S1,STRONG,5.64,3.83,2023-07-26,2023-07-27,2023-08-04,887.42,911.69,2.74,6,ts_extend
597,MRKU,S2,BASE,4.51,4.24,2023-07-27,2023-07-28,2023-08-04,0.44,0.49,11.85,5,ts_extend
598,TRMK,S1,STRONG,5.49,3.69,2023-08-01,2023-08-02,2023-08-10,216.85,226.82,4.60,6,ts_extend
599,SVET,S2,ULTRA,8.19,2.98,2023-08-01,2023-08-02,2023-08-09,35.11,33.35,-5.01,5,rotate_atr20
600,NMTP,S1,ULTRA,8.12,3.37,2023-08-03,2023-08-04,2023-08-14,13.08,17.10,30.80,6,ts_extend
601,YKEN,S2,STRONG,6.73,3.83,2023-08-04,2023-08-07,2023-08-16,0.83,1.20,44.73,7,ts_extend
