=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:08:33
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.45
Макс дн. доходность %,8
VR подтверждение,2
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,22
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,744
Средняя доходность %,3.94
Медианная доходность %,1.51
Win rate %,69.0
Profit factor,5.39
Sharpe,2.67
Макс просадка %,36.95
Общая доходность %,117265561.59
CAGR %,0.00
Макс выигрыш %,108.22
Макс проигрыш %,-22.12
Ср. выигрыш %,7.02
Ср. проигрыш %,2.90
Макс серия побед,12
Макс серия потерь,6
Ср. удержание дней,5.2
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
397,WTCMP,S2,BASE,4.47,6.83,2022-04-28,2022-04-29,2022-05-12,8.69,8.56,-1.56,5,ts_extend
398,TTLK,S2,BASE,3.62,3.59,2022-05-13,2022-05-16,2022-05-23,0.67,0.52,-22.12,5,cat_stop
399,SNGSP,S1,BASE,4.49,2.76,2022-05-17,2022-05-18,2022-05-25,33.35,39.38,18.06,5,ts_extend
400,DIOD,S2,STRONG,6.37,3.94,2022-05-24,2022-05-25,2022-06-02,7.70,8.37,8.67,6,ts_extend
401,TRNFP,S2,BASE,3.69,2.26,2022-06-01,2022-06-02,2022-06-09,1228.96,1298.92,5.69,5,max_hold
402,HYDR,S1,ULTRA,9.03,2.41,2022-06-03,2022-06-06,2022-06-15,0.82,0.82,-0.32,6,ts_extend
403,TRNFP,S2,BASE,4.49,2.47,2022-06-09,2022-06-10,2022-06-20,1373.19,1368.35,-0.35,5,ts_extend
404,SMLT,S1,BASE,4.55,5.24,2022-06-21,2022-06-22,2022-06-29,2420.87,2942.44,21.54,5,ts_extend
405,NVTK,S1,BASE,5.09,4.33,2022-06-21,2022-06-22,2022-06-29,1027.64,1030.69,0.30,5,ts_extend
406,CHGZ,S2,STRONG,5.22,4.10,2022-06-23,2022-06-24,2022-06-30,45.47,35.41,-22.12,4,cat_stop
407,LSRG,S2,BASE,4.74,3.25,2022-06-23,2022-06-24,2022-07-01,585.94,659.56,12.57,5,ts_extend
408,PIKK,S1,ULTRA,7.42,3.97,2022-06-28,2022-06-29,2022-07-07,738.28,774.54,4.91,6,ts_extend
409,AMEZ,S2,BASE,5.09,4.99,2022-07-01,2022-07-04,2022-07-11,21.93,22.15,1.00,5,ts_extend
410,VRSB,S2,STRONG,5.20,3.20,2022-07-11,2022-07-12,2022-07-20,167.07,164.13,-1.76,6,ts_extend
411,ARSA,S2,BASE,4.57,3.33,2022-07-19,2022-07-20,2022-07-27,5.68,5.69,0.19,5,ts_extend
412,MGNT,S1,BASE,3.72,2.64,2022-07-28,2022-07-29,2022-08-05,4896.82,4897.50,0.01,5,ts_extend
413,ARSA,S2,BASE,3.64,2.91,2022-07-28,2022-07-29,2022-08-05,5.81,5.81,-0.02,5,ts_extend
414,RASP,S1,BASE,4.78,4.24,2022-08-09,2022-08-10,2022-08-17,319.01,322.45,1.08,5,ts_extend
415,LENT,S2,BASE,3.77,5.82,2022-08-12,2022-08-15,2022-08-22,893.43,938.15,5.01,5,ts_extend
416,NFAZ,S2,STRONG,6.93,4.97,2022-08-12,2022-08-15,2022-08-23,330.53,345.32,4.48,6,ts_extend
417,SPBE,S1,STRONG,6.87,8.57,2022-08-16,2022-08-17,2022-08-25,214.94,225.96,5.12,6,ts_extend
418,LNZLP,S2,ULTRA,9.95,3.63,2022-08-19,2022-08-22,2022-08-30,1677.68,2019.68,20.39,6,ts_extend
419,MGTS,S2,STRONG,5.21,2.38,2022-08-22,2022-08-23,2022-08-25,1462.34,1447.68,-1.00,2,rotate_atr20
420,LNZL,S2,STRONG,5.92,5.07,2022-08-24,2022-08-25,2022-09-02,11338.11,12781.36,12.73,6,ts_extend
421,PIKK,S1,BASE,4.80,2.57,2022-08-29,2022-08-30,2022-09-06,749.70,773.76,3.21,5,ts_extend
422,VJGZP,S2,BASE,3.87,3.97,2022-08-29,2022-08-30,2022-09-06,609.97,600.50,-1.55,5,ts_extend
423,BANE,S2,ULTRA,7.66,2.31,2022-09-01,2022-09-02,2022-09-05,1091.74,1120.20,2.61,1,rotate_atr20
424,MDMG,S2,STRONG,6.23,3.93,2022-09-02,2022-09-05,2022-09-13,474.76,504.97,6.36,6,ts_extend
425,OGKB,S1,ULTRA,8.53,1.92,2022-09-05,2022-09-06,2022-09-14,0.54,0.55,2.91,6,ts_extend
426,MFGSP,S2,ULTRA,8.41,4.13,2022-09-05,2022-09-06,2022-09-14,228.36,293.64,28.58,6,ts_extend
427,RUSI,S2,ULTRA,9.05,4.95,2022-09-12,2022-09-13,2022-09-21,53.18,54.90,3.23,6,ts_extend
428,MRKK,S2,BASE,3.72,2.67,2022-09-13,2022-09-14,2022-09-20,10.44,9.62,-7.78,4,rotate_atr20
429,KLSB,S2,STRONG,5.29,4.10,2022-09-19,2022-09-20,2022-09-28,9.54,9.47,-0.68,6,ts_extend
430,BSPBP,S2,BASE,4.93,5.29,2022-10-19,2022-10-20,2022-10-27,18.03,18.51,2.65,5,ts_extend
431,MSRS,S2,ULTRA,7.33,3.77,2022-10-27,2022-10-28,2022-11-08,0.98,0.98,-0.12,6,ts_extend
432,STSBP,S2,ULTRA,7.61,3.51,2022-10-27,2022-10-28,2022-11-09,0.68,0.71,4.55,7,ts_extend
433,MISB,S2,STRONG,5.24,2.18,2022-11-07,2022-11-08,2022-11-14,14.42,18.17,25.99,4,rotate_atr20
434,USBN,S2,BASE,5.03,4.69,2022-11-10,2022-11-11,2022-11-18,0.07,0.07,2.99,5,ts_extend
435,RTSB,S2,STRONG,6.02,3.57,2022-11-11,2022-11-14,2022-11-22,0.56,0.56,-0.87,6,ts_extend
436,SIBN,S1,ULTRA,7.84,2.55,2022-11-16,2022-11-17,2022-11-28,460.74,461.73,0.22,7,ts_extend
437,AVAN,S2,BASE,3.88,5.47,2022-11-18,2022-11-21,2022-11-28,1141.82,978.43,-14.31,5,max_hold
438,MRKY,S2,BASE,4.94,5.02,2022-11-21,2022-11-22,2022-11-29,0.03,0.04,9.52,5,ts_extend
439,MRKZ,S2,ULTRA,7.70,3.93,2022-11-25,2022-11-28,2022-12-06,0.02,0.03,3.12,6,ts_extend
440,SNGS,S1,BASE,4.71,2.82,2022-12-02,2022-12-05,2022-12-12,22.93,22.66,-1.16,5,ts_extend
441,RENI,S2,ULTRA,9.19,2.50,2022-12-06,2022-12-07,2022-12-15,55.23,59.04,6.90,6,ts_extend
442,MRKZ,S2,STRONG,6.39,3.68,2022-12-14,2022-12-15,2022-12-23,0.03,0.03,9.43,6,ts_extend
443,KAZT,S2,BASE,3.89,1.48,2022-12-22,2022-12-23,2022-12-28,454.73,456.67,0.43,3,rotate_atr20
444,PRMB,S2,BASE,4.04,2.40,2022-12-22,2022-12-23,2022-12-30,34855.68,35439.21,1.67,5,ts_extend
445,GAZAP,S2,BASE,4.85,2.91,2022-12-27,2022-12-28,2023-01-05,236.38,262.84,11.20,5,ts_extend
446,MRKP,S2,ULTRA,8.35,1.51,2022-12-29,2022-12-30,2023-01-03,0.25,0.25,-0.56,1,rotate_atr20
447,MTLRP,S1,BASE,4.25,2.20,2022-12-30,2023-01-03,2023-01-10,151.24,152.09,0.56,5,ts_extend
448,KCHE,S2,ULTRA,9.46,2.32,2022-12-30,2023-01-03,2023-01-06,0.19,0.18,-2.20,3,rotate_atr20
449,KUZB,S2,STRONG,6.82,4.04,2023-01-04,2023-01-05,2023-01-13,0.02,0.02,4.47,6,ts_extend
450,RDRB,S2,STRONG,5.37,4.50,2023-01-05,2023-01-06,2023-01-16,178.28,202.38,13.51,6,ts_extend
451,AFLT,S1,BASE,3.61,1.61,2023-01-10,2023-01-11,2023-01-18,27.72,28.67,3.40,5,ts_extend
452,POSI,S1,BASE,4.99,2.14,2023-01-12,2023-01-13,2023-01-20,1349.36,1358.50,0.68,5,ts_extend
453,TNSE,S2,STRONG,6.02,3.95,2023-01-13,2023-01-16,2023-01-24,681.09,682.79,0.25,6,ts_extend
454,RASP,S1,ULTRA,7.87,1.88,2023-01-17,2023-01-18,2023-01-26,242.89,240.89,-0.82,6,ts_extend
455,MFGSP,S2,STRONG,5.12,4.80,2023-01-24,2023-01-25,2023-02-02,300.48,304.06,1.19,6,ts_extend
456,POSI,S1,BASE,3.68,2.22,2023-01-25,2023-01-26,2023-02-02,1495.39,1594.76,6.65,5,ts_extend
457,PLZL,S1,BASE,4.65,1.95,2023-02-01,2023-02-02,2023-02-09,946.41,939.63,-0.72,5,ts_extend
458,TRNFP,S2,ULTRA,9.00,1.53,2023-02-07,2023-02-08,2023-02-09,922.47,919.03,-0.37,1,rotate_atr20
459,KAZT,S2,BASE,4.56,2.60,2023-02-07,2023-02-08,2023-02-15,538.66,533.56,-0.95,5,ts_extend
460,KZOSP,S2,ULTRA,8.05,7.00,2023-02-08,2023-02-09,2023-02-17,30.25,33.04,9.23,6,ts_extend
461,SARE,S2,ULTRA,9.19,2.31,2023-02-14,2023-02-15,2023-02-24,0.12,0.12,0.17,6,ts_extend
462,RTGZ,S2,ULTRA,7.93,3.17,2023-02-27,2023-02-28,2023-03-09,25941.44,35491.52,36.81,6,ts_extend
463,GAZP,S1,BASE,3.79,1.72,2023-03-01,2023-03-02,2023-03-10,161.16,161.74,0.36,5,ts_extend
464,LSRG,S2,BASE,5.02,2.18,2023-03-09,2023-03-10,2023-03-13,502.20,508.58,1.27,1,rotate_atr20
465,WUSH,S2,ULTRA,8.00,3.95,2023-03-09,2023-03-10,2023-03-20,197.82,200.01,1.11,6,ts_extend
466,RGSS,S2,BASE,3.83,5.51,2023-03-10,2023-03-13,2023-03-20,0.20,0.20,-0.53,5,ts_extend
467,TRNFP,S2,ULTRA,9.00,1.58,2023-03-17,2023-03-20,2023-03-28,1074.22,1063.77,-0.97,6,ts_extend
468,GAZP,S1,STRONG,5.55,1.80,2023-03-20,2023-03-21,2023-03-29,170.82,170.21,-0.36,6,ts_extend
469,LSNG,S2,BASE,4.20,2.71,2023-03-27,2023-03-28,2023-04-04,12.38,12.21,-1.40,5,ts_extend
470,UPRO,S1,BASE,5.05,2.25,2023-03-28,2023-03-29,2023-04-05,1.96,1.93,-1.46,5,ts_extend
471,KMEZ,S2,STRONG,6.44,4.22,2023-04-03,2023-04-04,2023-04-12,1420.27,1395.31,-1.76,6,ts_extend
472,CHKZ,S2,STRONG,6.79,4.56,2023-04-03,2023-04-04,2023-04-12,14683.46,14952.52,1.83,6,ts_extend
473,SNGS,S1,BASE,4.96,2.01,2023-04-04,2023-04-05,2023-04-12,25.10,25.39,1.19,5,ts_extend
474,VTBR,S1,STRONG,5.40,2.87,2023-04-04,2023-04-05,2023-04-13,94.63,94.19,-0.46,6,ts_extend
475,MAGE,S2,STRONG,6.74,3.01,2023-04-11,2023-04-12,2023-04-20,6.55,6.58,0.49,6,ts_extend
476,MTLR,S1,BASE,4.40,3.11,2023-04-18,2023-04-19,2023-04-26,198.58,200.21,0.82,5,ts_extend
477,MTLRP,S1,STRONG,5.57,2.71,2023-04-18,2023-04-19,2023-04-27,214.79,217.80,1.40,6,ts_extend
478,BANE,S2,STRONG,5.63,2.26,2023-04-19,2023-04-20,2023-04-28,1298.07,1374.41,5.88,6,ts_extend
479,PIKK,S1,ULTRA,9.68,1.93,2023-04-25,2023-04-26,2023-05-05,703.82,692.77,-1.57,6,ts_extend
480,BANE,S2,BASE,4.19,2.59,2023-04-28,2023-05-02,2023-05-10,1371.19,1368.35,-0.21,5,ts_extend
481,MRKU,S2,STRONG,6.01,3.30,2023-04-28,2023-05-02,2023-05-11,0.24,0.24,0.97,6,ts_extend
482,MTSS,S1,BASE,3.71,2.14,2023-05-15,2023-05-16,2023-05-23,294.27,310.04,5.36,5,ts_extend
483,LSNGP,S2,BASE,5.04,3.04,2023-05-15,2023-05-16,2023-05-23,175.03,175.13,0.06,5,ts_extend
484,FLOT,S1,STRONG,5.23,3.10,2023-05-26,2023-05-29,2023-06-06,76.41,96.25,25.96,6,ts_extend
485,RZSB,S2,BASE,4.09,4.21,2023-05-29,2023-05-30,2023-06-02,42.57,33.15,-22.12,3,cat_stop
486,MDMG,S2,STRONG,6.19,2.97,2023-06-01,2023-06-02,2023-06-13,634.71,644.27,1.51,6,ts_extend
487,NMTP,S1,STRONG,7.00,3.47,2023-06-08,2023-06-09,2023-06-20,8.96,9.01,0.61,6,ts_extend
488,KLSB,S2,ULTRA,8.73,3.62,2023-06-15,2023-06-16,2023-06-26,20.03,21.54,7.53,6,ts_extend
489,CHMF,S1,ULTRA,7.13,1.81,2023-06-19,2023-06-20,2023-06-28,1146.83,1181.42,3.02,6,ts_extend
490,AQUA,S2,STRONG,5.77,1.92,2023-06-23,2023-06-26,2023-07-04,610.98,648.40,6.13,6,ts_extend
491,SGZH,S1,STRONG,5.35,2.36,2023-06-29,2023-06-30,2023-07-10,5.85,6.31,7.79,6,ts_extend
492,RENI,S2,BASE,5.08,3.49,2023-07-04,2023-07-05,2023-07-12,88.46,91.35,3.27,5,ts_extend
493,LNZLP,S1,STRONG,6.08,2.35,2023-07-11,2023-07-12,2023-07-20,3145.02,3094.64,-1.60,6,ts_extend
494,KGKCP,S2,STRONG,6.94,5.31,2023-07-11,2023-07-12,2023-07-20,66.11,71.32,7.89,6,ts_extend
495,RASP,S1,ULTRA,7.37,1.84,2023-07-19,2023-07-20,2023-07-26,328.57,332.87,1.31,4,rotate_atr20
496,KZOSP,S1,STRONG,5.83,2.08,2023-07-19,2023-07-20,2023-07-31,30.31,32.28,6.51,7,ts_extend
497,CNTLP,S2,ULTRA,8.27,1.94,2023-07-19,2023-07-20,2023-07-25,12.78,13.32,4.21,3,rotate_atr20
498,MAGEP,S2,STRONG,5.38,3.18,2023-07-19,2023-07-20,2023-07-28,4.67,4.75,1.87,6,ts_extend
499,CHMK,S2,STRONG,5.13,3.61,2023-07-24,2023-07-25,2023-08-02,7086.32,7515.56,6.06,6,ts_extend
500,NMTP,S1,BASE,3.69,3.16,2023-07-25,2023-07-26,2023-08-02,10.01,11.89,18.78,5,max_hold
501,GAZAP,S2,ULTRA,9.58,2.65,2023-07-27,2023-07-28,2023-07-31,562.40,566.59,0.75,1,rotate_atr20
502,MRKP,S2,BASE,4.14,4.67,2023-07-28,2023-07-31,2023-08-07,0.36,0.37,0.83,5,ts_extend
503,KOGK,S2,BASE,5.02,2.83,2023-08-02,2023-08-03,2023-08-09,568.91,545.13,-4.18,4,rotate_atr20
504,RTKM,S1,STRONG,5.65,1.51,2023-08-03,2023-08-04,2023-08-07,76.32,76.72,0.52,1,rotate_atr20
505,BELU,S1,STRONG,6.05,2.47,2023-08-03,2023-08-04,2023-08-14,5625.99,5796.31,3.03,6,ts_extend
506,NMTP,S1,BASE,4.81,3.85,2023-08-04,2023-08-07,2023-08-14,16.46,17.02,3.43,5,ts_extend
507,RZSB,S2,BASE,4.42,2.91,2023-08-07,2023-08-08,2023-08-15,45.51,52.15,14.59,5,ts_extend
508,KGKC,S2,BASE,4.14,5.33,2023-08-08,2023-08-09,2023-08-10,87.14,67.86,-22.12,1,cat_stop
509,MDMG,S2,ULTRA,7.23,3.86,2023-08-09,2023-08-10,2023-08-18,772.73,771.40,-0.17,6,ts_extend
510,RNFT,S1,BASE,4.96,4.57,2023-08-15,2023-08-16,2023-08-23,188.90,194.52,2.98,5,ts_extend
511,UNAC,S2,BASE,3.88,3.85,2023-08-15,2023-08-16,2023-08-23,0.83,1.24,50.11,5,ts_extend
512,LKOH,S1,BASE,4.34,2.57,2023-08-22,2023-08-23,2023-08-30,6422.76,6826.06,6.28,5,max_hold
513,LIFE,S1,STRONG,5.81,4.16,2023-08-22,2023-08-23,2023-08-31,8.56,8.59,0.32,6,ts_extend
514,HYDR,S1,BASE,4.89,3.96,2023-08-31,2023-09-01,2023-09-08,0.99,1.02,3.47,5,ts_extend
515,TRNFP,S2,STRONG,5.64,1.96,2023-08-31,2023-09-01,2023-09-11,1381.71,1404.87,1.68,6,ts_extend
516,GECO,S1,STRONG,5.12,6.07,2023-09-21,2023-09-22,2023-10-02,49.08,52.68,7.34,6,ts_extend
517,SNGS,S1,ULTRA,7.69,2.83,2023-10-02,2023-10-03,2023-10-11,33.42,33.87,1.33,6,ts_extend
518,RTKM,S1,BASE,4.30,2.15,2023-10-17,2023-10-18,2023-10-25,77.63,77.40,-0.31,5,max_hold
519,MRSB,S2,STRONG,6.28,5.82,2023-10-17,2023-10-18,2023-10-26,1.20,1.21,0.37,6,ts_extend
520,MVID,S1,BASE,4.70,1.97,2023-10-24,2023-10-25,2023-11-01,200.22,197.67,-1.27,5,ts_extend
521,MDMG,S2,BASE,3.95,2.68,2023-10-27,2023-10-30,2023-11-06,846.85,841.68,-0.61,5,ts_extend
522,MTLRP,S1,BASE,3.64,3.69,2023-11-08,2023-11-09,2023-11-16,336.74,364.19,8.15,5,ts_extend
523,ARSA,S2,BASE,5.04,5.60,2023-11-08,2023-11-09,2023-11-16,14.26,19.98,40.11,5,ts_extend
524,MTLRP,S1,STRONG,6.05,4.35,2023-11-16,2023-11-17,2023-11-27,375.20,375.19,-0.00,6,ts_extend
525,KRKNP,S2,BASE,4.82,1.89,2023-11-21,2023-11-22,2023-11-29,13701.89,13506.28,-1.43,5,ts_extend
526,BANE,S1,BASE,3.73,3.60,2023-11-27,2023-11-28,2023-12-05,2425.88,2453.67,1.15,5,ts_extend
527,SIBN,S1,BASE,4.02,1.61,2023-12-26,2023-12-27,2024-01-05,858.42,845.05,-1.56,5,ts_extend
528,NMTP,S1,BASE,4.57,4.12,2023-12-26,2023-12-27,2024-01-05,11.80,12.44,5.42,5,ts_extend
529,TRMK,S1,BASE,4.04,3.60,2024-01-04,2024-01-05,2024-01-12,222.74,222.68,-0.03,5,ts_extend
530,ABIO,S1,BASE,5.02,4.43,2024-01-04,2024-01-05,2024-01-12,108.43,112.22,3.50,5,ts_extend
531,GAZA,S2,BASE,4.21,4.56,2024-01-05,2024-01-08,2024-01-15,921.97,932.25,1.11,5,ts_extend
532,CHMK,S2,ULTRA,9.24,4.29,2024-01-05,2024-01-08,2024-01-16,10041.04,10681.77,6.38,6,ts_extend
533,NLMK,S1,STRONG,5.42,2.05,2024-01-11,2024-01-12,2024-01-22,198.58,198.02,-0.28,6,ts_extend
534,CHMF,S1,ULTRA,7.48,1.95,2024-01-11,2024-01-12,2024-01-23,1563.90,1587.90,1.53,7,ts_extend
535,MAGEP,S2,ULTRA,7.96,5.10,2024-01-12,2024-01-15,2024-01-23,4.63,4.64,0.22,6,ts_extend
536,JNOS,S2,ULTRA,9.69,5.32,2024-01-15,2024-01-16,2024-01-24,31.95,33.19,3.87,6,ts_extend
537,BISVP,S2,ULTRA,9.83,3.29,2024-01-22,2024-01-23,2024-01-31,16.34,16.35,0.11,6,ts_extend
538,MRKK,S2,ULTRA,7.60,2.70,2024-01-23,2024-01-24,2024-02-01,31.03,30.67,-1.17,6,ts_extend
539,RENI,S1,BASE,3.79,2.57,2024-01-25,2024-01-26,2024-02-02,99.28,98.91,-0.37,5,ts_extend
540,KZOS,S2,STRONG,5.53,2.18,2024-01-30,2024-01-31,2024-02-06,111.48,109.32,-1.93,4,rotate_atr20
541,NKSH,S2,STRONG,5.29,4.33,2024-01-31,2024-02-01,2024-02-09,85.69,87.68,2.33,6,ts_extend
542,SNGS,S1,BASE,4.88,1.91,2024-02-01,2024-02-02,2024-02-09,30.50,30.22,-0.91,5,ts_extend
543,GEMC,S2,BASE,4.06,6.40,2024-02-05,2024-02-06,2024-02-13,887.22,881.55,-0.64,5,ts_extend
544,SOFL,S1,BASE,3.63,2.23,2024-02-12,2024-02-13,2024-02-20,174.58,175.92,0.77,5,ts_extend
545,PIKK,S1,BASE,3.75,2.12,2024-02-12,2024-02-13,2024-02-20,851.76,875.64,2.80,5,ts_extend
546,GEMC,S2,BASE,3.62,5.09,2024-02-15,2024-02-16,2024-02-26,951.52,969.66,1.91,5,ts_extend
547,TRNFP,S2,ULTRA,8.39,1.72,2024-02-22,2024-02-26,2024-03-05,1640.62,1610.84,-1.81,6,ts_extend
548,PIKK,S1,BASE,3.80,3.26,2024-02-28,2024-02-29,2024-03-07,878.90,907.64,3.27,5,ts_extend
549,MVID,S1,BASE,4.68,3.53,2024-03-07,2024-03-11,2024-03-18,219.15,215.74,-1.56,5,ts_extend
550,VJGZ,S2,BASE,4.85,2.75,2024-03-07,2024-03-11,2024-03-18,2453.92,2606.75,6.23,5,ts_extend
551,RBCM,S2,STRONG,5.34,4.41,2024-03-15,2024-03-18,2024-03-26,10.51,13.02,23.85,6,ts_extend
552,WUSH,S1,STRONG,5.26,2.72,2024-03-19,2024-03-20,2024-03-28,333.59,339.92,1.90,6,ts_extend
553,SAGOP,S2,BASE,4.23,2.68,2024-03-26,2024-03-27,2024-04-03,3.39,3.74,10.19,5,ts_extend
554,WTCMP,S2,ULTRA,8.25,6.88,2024-03-26,2024-03-27,2024-04-04,11.84,12.26,3.52,6,ts_extend
555,AFKS,S1,BASE,3.61,2.15,2024-03-27,2024-03-28,2024-04-04,21.96,24.49,11.54,5,ts_extend
556,VJGZ,S2,BASE,3.98,3.96,2024-04-02,2024-04-03,2024-04-10,2964.74,3032.02,2.27,5,ts_extend
557,ENPG,S1,STRONG,5.20,1.99,2024-04-03,2024-04-04,2024-04-12,468.75,539.35,15.06,6,ts_extend
558,ABIO,S2,STRONG,5.21,2.92,2024-04-03,2024-04-04,2024-04-12,117.09,121.62,3.88,6,ts_extend
559,BRZL,S2,BASE,3.91,3.53,2024-04-09,2024-04-10,2024-04-17,1842.94,2753.59,49.41,5,max_hold
560,SPBE,S1,BASE,3.77,2.46,2024-04-11,2024-04-12,2024-04-19,100.86,123.55,22.49,5,ts_extend
561,RDRB,S2,STRONG,6.34,4.81,2024-04-11,2024-04-12,2024-04-22,221.35,226.94,2.52,6,ts_extend
562,NKNCP,S2,BASE,4.32,1.85,2024-04-16,2024-04-17,2024-04-24,82.25,82.16,-0.11,5,ts_extend
563,ASTR,S1,BASE,4.21,5.69,2024-04-18,2024-04-19,2024-04-26,611.23,629.54,3.00,5,ts_extend
564,PMSB,S2,ULTRA,7.61,3.57,2024-04-19,2024-04-22,2024-04-30,276.54,284.32,2.81,7,ts_extend
565,SOFL,S1,BASE,4.25,2.06,2024-04-29,2024-04-30,2024-05-08,180.53,183.40,1.59,5,ts_extend
566,MRKU,S2,STRONG,6.37,3.18,2024-05-02,2024-05-03,2024-05-06,0.62,0.67,7.62,1,rotate_atr20
567,WTCMP,S2,STRONG,5.32,3.71,2024-05-02,2024-05-03,2024-05-14,11.78,11.77,-0.08,6,ts_extend
568,GEMA,S2,BASE,4.31,6.42,2024-05-03,2024-05-06,2024-05-14,208.98,209.34,0.17,5,ts_extend
569,RTKMP,S1,ULTRA,7.20,1.56,2024-05-16,2024-05-17,2024-05-27,92.25,90.79,-1.58,6,ts_extend
570,KGKCP,S2,BASE,4.98,3.60,2024-05-17,2024-05-20,2024-05-27,59.70,58.87,-1.39,5,ts_extend
571,RTGZ,S2,BASE,5.08,4.56,2024-05-27,2024-05-28,2024-06-03,52183.36,40637.90,-22.12,4,cat_stop
572,PIKK,S1,STRONG,6.61,3.46,2024-06-20,2024-06-21,2024-07-01,957.03,977.42,2.13,6,ts_extend
573,STSBP,S2,BASE,3.78,4.15,2024-07-04,2024-07-05,2024-07-12,2.84,2.80,-1.56,5,ts_extend
574,KGKCP,S2,ULTRA,8.16,3.20,2024-07-12,2024-07-15,2024-07-23,47.28,52.16,10.33,6,ts_extend
575,VSYD,S2,BASE,3.67,4.72,2024-07-24,2024-07-25,2024-08-01,16125.76,15874.56,-1.56,5,ts_extend
576,AMEZ,S2,BASE,4.86,4.02,2024-08-09,2024-08-12,2024-08-19,113.22,162.11,43.18,5,ts_extend
577,STSBP,S2,BASE,3.79,3.65,2024-08-23,2024-08-26,2024-09-02,3.00,3.14,4.51,5,ts_extend
578,NNSB,S2,BASE,4.00,5.22,2024-09-12,2024-09-13,2024-09-20,4617.38,5020.55,8.73,5,ts_extend
579,MGNT,S1,ULTRA,8.96,3.75,2024-09-17,2024-09-18,2024-09-26,5606.46,5903.16,5.29,6,ts_extend
580,TASBP,S2,STRONG,5.51,3.12,2024-09-27,2024-09-30,2024-10-08,0.86,0.87,0.59,6,ts_extend
581,SVAV,S1,STRONG,5.21,4.48,2024-10-10,2024-10-11,2024-10-21,810.29,838.01,3.42,6,ts_extend
582,NKNCP,S2,STRONG,6.27,2.74,2024-10-14,2024-10-15,2024-10-23,74.12,74.06,-0.09,6,ts_extend
583,PLZL,S1,ULTRA,8.11,1.85,2024-10-21,2024-10-22,2024-10-30,1462.54,1468.54,0.41,6,ts_extend
584,LNZL,S2,STRONG,5.93,2.17,2024-10-22,2024-10-23,2024-10-31,12580.10,12359.01,-1.76,6,ts_extend
585,LNZLP,S2,ULTRA,7.36,2.94,2024-10-22,2024-10-23,2024-10-31,1993.18,2000.07,0.35,6,ts_extend
586,UPRO,S1,BASE,3.78,2.45,2024-11-06,2024-11-07,2024-11-14,1.76,1.89,7.35,5,ts_extend
587,RTSB,S2,STRONG,6.19,4.92,2024-11-13,2024-11-14,2024-11-22,2.77,2.77,0.04,6,ts_extend
588,VRSBP,S2,ULTRA,8.30,4.13,2024-11-13,2024-11-14,2024-11-22,148.04,149.81,1.20,6,ts_extend
589,SVCB,S1,BASE,4.49,3.54,2024-11-18,2024-11-19,2024-11-26,14.16,14.11,-0.36,5,ts_extend
590,KROTP,S2,ULTRA,8.11,4.41,2024-12-09,2024-12-10,2024-12-18,484.77,491.19,1.32,6,ts_extend
591,TGKA,S2,BASE,4.99,3.57,2024-12-20,2024-12-23,2024-12-28,0.01,0.01,7.46,5,max_hold
592,MFGS,S2,ULTRA,7.64,4.01,2024-12-20,2024-12-23,2024-12-30,371.09,378.45,1.98,6,ts_extend
593,GECO,S2,BASE,3.90,3.13,2025-01-03,2025-01-06,2025-01-09,34.52,30.49,-11.66,2,rotate_atr20
594,VSEH,S2,BASE,4.36,3.96,2025-01-03,2025-01-06,2025-01-14,96.15,98.15,2.07,5,ts_extend
595,MRKS,S2,BASE,3.97,6.87,2025-01-08,2025-01-09,2025-01-16,0.59,0.63,7.20,5,ts_extend
596,FLOT,S1,BASE,4.83,4.37,2025-01-10,2025-01-13,2025-01-20,86.53,87.71,1.37,5,ts_extend
597,ZAYM,S2,BASE,5.02,3.06,2025-01-13,2025-01-14,2025-01-17,136.72,139.88,2.31,3,rotate_atr20
598,RTGZ,S2,ULTRA,7.91,4.09,2025-01-15,2025-01-16,2025-01-24,49979.84,52943.16,5.93,6,ts_extend
599,NSVZ,S2,BASE,3.73,5.74,2025-01-16,2025-01-17,2025-01-24,314.50,313.54,-0.31,5,ts_extend
600,SNGS,S1,STRONG,5.67,3.19,2025-01-22,2025-01-23,2025-01-31,28.45,28.63,0.64,6,ts_extend
